var,mean,lower_95,upper_95
beta_p_x_sex,0.003243410520510885,-0.028120961178732654,0.032975181296079584
beta_p_x_lpa,0.025914229908495266,0.0011286869845143516,0.07617514251363612
beta_p_x_sev,0.1346765589151177,0.031086982138446507,0.24771328803681453
beta_p_x_sdi,0.0,0.0,0.0
beta_p[0],0.025914229908495266,0.0011286869845143516,0.07617514251363612
beta_p[1],0.0,0.0,0.0
beta_p[2],0.1346765589151177,0.031086982138446507,0.24771328803681453
beta_p[3],0.003243410520510885,-0.028120961178732654,0.032975181296079584
