age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
61,Male,0.11189854090602006,0.09016049368286584,0.13812004424105262,0.09016049368286584,0.13812004424105262,0.08767175138949415,0.14317884399225955,0.0862321569097047,0.14607206502277748,0.08523407977079014,0.14784234381132214
62,Male,0.11670772998470519,0.09515522989670083,0.14287621677916135,0.09515522989670083,0.14287621677916135,0.09257368317752258,0.14783190639344798,0.09117026200256707,0.15025674934522462,0.0901105200413223,0.15216757016217378
63,Male,0.12219419730600951,0.10001212643745166,0.149411901304354,0.10001212643745166,0.149411901304354,0.0971475676151686,0.15423690881254878,0.0955883820176513,0.15696268001981117,0.0946163808072757,0.158780502135342
64,Male,0.1278145613111922,0.10401987336696068,0.15690610174205585,0.10401987336696068,0.15690610174205585,0.10127787861612958,0.16216562859059547,0.09964475575158054,0.16477174626105187,0.098733348022351,0.16698001110437247
65,Male,0.1334852833688455,0.10756827885572764,0.165328744562732,0.10756827885572764,0.165328744562732,0.10481903820971157,0.1708934845594374,0.10322429867499566,0.17401988014966377,0.10205020421321873,0.17590973823101763
66,Male,0.13923007006044383,0.11399854861027375,0.17000196021441688,0.11399854861027375,0.17000196021441688,0.11146379675687451,0.17555890851548384,0.10977156923256229,0.17838414483307363,0.10873575838187531,0.18038353122367382
67,Male,0.14450340679892437,0.11918817121313972,0.17508320856321286,0.11918817121313972,0.17508320856321286,0.11630210953314761,0.18068815792393203,0.11476677317959998,0.18395267706984555,0.11355058704731263,0.18546573385573586
68,Male,0.149714803668693,0.12331833437153447,0.18132550141904755,0.12331833437153447,0.18132550141904755,0.12019640259827112,0.1871153203753754,0.11837403679796762,0.1901001888675698,0.11730871335775282,0.19196529025714795
69,Male,0.15453757226791126,0.12622763800694559,0.18855062371381062,0.12622763800694559,0.18855062371381062,0.12286867348115216,0.19438547748827825,0.12115080884809666,0.1973551531053525,0.12002290727403415,0.19943338783134007
70,Male,0.15985877596651898,0.1291127347760124,0.197129754659328,0.1291127347760124,0.197129754659328,0.12549701450819464,0.20299074549805732,0.12377534595108837,0.20659443568407693,0.12255272391572011,0.20901238770307534
71,Male,0.1660650498291849,0.1358821758090346,0.2022049006890964,0.1358821758090346,0.2022049006890964,0.13222492995072957,0.20845348827190593,0.1305311135809041,0.21167575855780615,0.12942120978436059,0.21447493749783936
72,Male,0.1727654684036695,0.14186874490007803,0.20922794589890772,0.14186874490007803,0.20922794589890772,0.13839716248913325,0.2151245899417428,0.13665726226355945,0.21904488598290542,0.135166495445754,0.22118777348964322
73,Male,0.1783229531229335,0.14572722813940223,0.21622503476098726,0.14572722813940223,0.21622503476098726,0.14239891601618768,0.22249878024217967,0.14033504080911477,0.22626413774234233,0.1386298216807788,0.22909119165974062
74,Male,0.18484436930898196,0.15007912769312112,0.22505248169626416,0.15007912769312112,0.22505248169626416,0.14621493624023454,0.23253365939375187,0.14396544606827105,0.23639987352756844,0.14249109394984835,0.2388617279307875
75,Male,0.18955613305097743,0.1519486140442412,0.233278702514796,0.1519486140442412,0.233278702514796,0.14781088257548744,0.2412120602902179,0.14573497009820235,0.24601550544808665,0.144088528723301,0.24836273824434593
76,Male,0.1965966287973589,0.15967540609698316,0.23983446666157637,0.15967540609698316,0.23983446666157637,0.15524225216975496,0.24718969912056293,0.15310081752316035,0.2515458750732509,0.15156508717037503,0.25452292323881565
77,Male,0.20280708031696618,0.1653968114641598,0.2465195621128758,0.1653968114641598,0.2465195621128758,0.16036710518187713,0.2536509555949465,0.15794426261236122,0.2584599237197597,0.15655239122468517,0.26113577574454794
78,Male,0.20969214941679482,0.17052153973297612,0.25545340569037284,0.17052153973297612,0.25545340569037284,0.16510766982246863,0.2630274118088514,0.16241603708763044,0.26742731716852775,0.16088724063682075,0.27046105456443315
79,Male,0.21380410334418942,0.1724140269765684,0.26260421831397573,0.1724140269765684,0.26260421831397573,0.16712183015858376,0.27092577731750134,0.16410887659631873,0.2756862345469738,0.1620759534063052,0.27827839645074176
80,Male,0.21899614906078477,0.17474363352447728,0.271949838832209,0.17474363352447728,0.271949838832209,0.16910030431569978,0.28126050954344395,0.16589150122050697,0.28641397331433066,0.16398651818772642,0.2887245061820835
81,Male,0.22594843809185558,0.18289042610781164,0.27777905190488794,0.18289042610781164,0.27777905190488794,0.17665822815460608,0.28685914600099083,0.17440807481079967,0.29148514867983416,0.1726059255787689,0.2947034165255306
82,Male,0.23185224583994726,0.18845817837758652,0.2840123038538695,0.18845817837758652,0.2840123038538695,0.18264904467537274,0.29264570351503993,0.1794961965963713,0.2972898932041436,0.1778637895021904,0.30006810201834105
83,Male,0.23877946082311555,0.19389335910556252,0.2924002283144679,0.19389335910556252,0.2924002283144679,0.18814129345440497,0.3009673069598826,0.18507136443964792,0.30573491119064744,0.18286285680144002,0.3087923592845596
84,Male,0.2455262099481662,0.19821259993942741,0.301874579046798,0.19821259993942741,0.301874579046798,0.19223447346693598,0.3104955668807712,0.1891316775238353,0.31544950409599576,0.187314712983399,0.31928462726909224
85,Male,0.2530914354556293,0.20275984669438835,0.31328965657770663,0.20275984669438835,0.31328965657770663,0.19613833019505983,0.322726517209048,0.19294831974508847,0.3288944711987682,0.1911256743080232,0.3327541349490911
86,Male,0.26084992055059797,0.21085168884451516,0.32027362247806135,0.21085168884451516,0.32027362247806135,0.20460642295962267,0.3297319215778573,0.20051880162297891,0.33487860923416757,0.19768064783948502,0.33897065584490277
87,Male,0.26731522912842004,0.21665332528566988,0.32674033969503247,0.21665332528566988,0.32674033969503247,0.20959460280744313,0.337022792141974,0.20533249973737508,0.3413938567094075,0.2027962082314624,0.3450132791010898
88,Male,0.2746814495213834,0.22153214028587062,0.33654950371808157,0.22153214028587062,0.33654950371808157,0.21396343509305907,0.3459663429464932,0.21018270342577916,0.35188015540166595,0.20711783046306304,0.35610826423120256
89,Male,0.2815335726854977,0.22518447315328616,0.34650198499095863,0.22518447315328616,0.34650198499095863,0.21713413043384783,0.3574602682580286,0.21332650591160457,0.36393444315696644,0.21071039638527156,0.36770326656012403
90,Male,0.2888402727789844,0.2287837293919072,0.3593407318731308,0.2287837293919072,0.3593407318731308,0.22007667681328016,0.3707755098232155,0.2161908062104574,0.37704977014794566,0.21299330386754586,0.3819283102771595
91,Male,0.2956538763341383,0.23469908507447587,0.36661662152735613,0.23469908507447587,0.36661662152735613,0.22639220403707272,0.3777301922092379,0.22162408815939486,0.3841637650997976,0.21906136660273037,0.38961390372093824
92,Male,0.3007609536930502,0.23820824762531542,0.3722706510058467,0.23820824762531542,0.3722706510058467,0.22995461786727148,0.3838696426429894,0.22552811015351293,0.39127882772592215,0.2227174784966904,0.39612095506230405
93,Male,0.3081009807697158,0.2428760153703068,0.38226870662319035,0.2428760153703068,0.38226870662319035,0.23448559298400448,0.3950644360447808,0.23045179120667905,0.40249249568906703,0.22727534124306575,0.4080585356619777
94,Male,0.3142947670202582,0.2461404387087162,0.39327032905832454,0.2461404387087162,0.39327032905832454,0.23798983074338978,0.4064276417367707,0.23341199803559326,0.41513639324606505,0.2303343093694664,0.4208426554216598
95,Male,0.3205854392371022,0.24829123280718957,0.4057249954551164,0.24829123280718957,0.4057249954551164,0.24002088417457548,0.42104684853238045,0.23535163805823922,0.42941223821269575,0.23224258139409956,0.43640243636217607
96,Male,0.32528434138881,0.2527296574813449,0.4105484723198318,0.2527296574813449,0.4105484723198318,0.24368924342338016,0.42639056890661975,0.2392700864543178,0.43489629859992934,0.23580564046360478,0.4420466543883189
97,Male,0.3299832295773053,0.25624378328532793,0.415623996793704,0.25624378328532793,0.415623996793704,0.24722796354619112,0.4315310688153915,0.2421624617456186,0.4420913794407872,0.2389619866348706,0.4479222427978853
98,Male,0.33468209528201687,0.2592756585898618,0.4229392577266964,0.2592756585898618,0.4229392577266964,0.24960674948227432,0.4386941708936678,0.24470641081289607,0.44877086843998004,0.2409414007731733,0.45454058272670406
99,Male,0.3393809210358079,0.2621630546950062,0.42967850200796065,0.2621630546950062,0.42967850200796065,0.25184592587440524,0.4473899829779856,0.2466128278849975,0.45730378788481063,0.24278593434491874,0.46306476030484695
100,Male,0.3440797156241744,0.264421651652744,0.43845792490753255,0.264421651652744,0.43845792490753255,0.2536930557150542,0.45678083228296823,0.2488500414175351,0.4659500817893082,0.2447077033085502,0.4726518070788284
0,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Female,3.361786138546261e-07,5.544877604237692e-14,1.6046811085884632e-06,5.544877604237692e-14,1.6046811085884632e-06,2.4952129078159905e-15,1.7930537661559468e-06,5.785651279139832e-16,1.9124750300558455e-06,2.0514354547474958e-16,1.9939827837764008e-06
31,Female,0.004085013278690238,0.0030085108543650035,0.0053406168153042125,0.0030085108543650035,0.0053406168153042125,0.0028900074683716483,0.005563875400264262,0.002829305369258454,0.005673504508940837,0.0027834415431319225,0.005749936495174448
32,Female,0.008165205356551249,0.006015304727999874,0.010675274924554208,0.006015304727999874,0.010675274924554208,0.00578081473903038,0.011133278461822672,0.0056632734272652335,0.011330833523594477,0.005565489278167738,0.011489225322995532
33,Female,0.01223772532789624,0.009018185820220691,0.01599969706831687,0.009018185820220691,0.01599969706831687,0.008659394926613249,0.016682296395813263,0.008492970871626091,0.016976905893994365,0.008343561522656534,0.017210006346538683
34,Female,0.0163081866498635,0.012021316796630386,0.021330078583935312,0.012021316796630386,0.021330078583935312,0.011536219557253213,0.022230387204466205,0.011319980075154017,0.022623006021905232,0.011121818463038283,0.02292378244204704
35,Female,0.020391469591585446,0.015030557398938275,0.026662336189659724,0.015030557398938275,0.026662336189659724,0.01442787969046012,0.02780460739414016,0.01415999950184326,0.028287759464805984,0.013909538677818105,0.02865542360846709
36,Female,0.022887659196181624,0.017078259160165064,0.029587876529872065,0.017078259160165064,0.029587876529872065,0.01642944614408674,0.030740203798722065,0.01605793953884632,0.03126947375369841,0.015803307157886026,0.03167092278635109
37,Female,0.02537743081802017,0.01893200919556228,0.03277054352742978,0.01893200919556228,0.03277054352742978,0.018165576689127043,0.03399888655459714,0.01776098881700206,0.034676923828111446,0.017465773636967573,0.03511423253726404
38,Female,0.027891751140445866,0.020633477518152116,0.03626081824829313,0.020633477518152116,0.03626081824829313,0.019801079726882137,0.03765149993842465,0.019284179949734425,0.03840869850317738,0.018986623384613485,0.038923713514515186
39,Female,0.030415929753061687,0.02231012572574782,0.039913241569078925,0.02231012572574782,0.039913241569078925,0.02127679398360014,0.04150787910074862,0.02074677353322663,0.04234602172032094,0.02040763293554231,0.0430150959939257
40,Female,0.03296381376973144,0.023914013385931906,0.04370869175243011,0.023914013385931906,0.04370869175243011,0.0227531387501361,0.04554560353656665,0.02212793816929102,0.04647846529141035,0.021801298251284348,0.04726144537417399
41,Female,0.03624259066962829,0.026789602227601846,0.047187744983027406,0.026789602227601846,0.047187744983027406,0.025685509579053394,0.048931970454706854,0.025078513291289323,0.04995620325486932,0.02461264267842199,0.05050548581977763
42,Female,0.039479040978155834,0.02941832744252639,0.050951045206210036,0.02941832744252639,0.050951045206210036,0.02822159280623685,0.052856146461295175,0.02756433759015063,0.05394391042310564,0.0271094671085264,0.0546138484335104
43,Female,0.042760033163484756,0.03184759660002159,0.05536421333258358,0.03184759660002159,0.05536421333258358,0.0305590567004988,0.057224104896795996,0.029899902932893137,0.0583396575117077,0.029380184515178952,0.05918009413261276
44,Female,0.046008754691796765,0.0340654864830603,0.059842634994681405,0.0340654864830603,0.059842634994681405,0.03267653729948572,0.06198818533049282,0.03193298720340496,0.06319953523639071,0.03147038626870603,0.06414488417366
45,Female,0.04929528044136419,0.03614409158150216,0.06469950390154508,0.03614409158150216,0.06469950390154508,0.03471530761302174,0.06699831704369934,0.033842947720000814,0.06841584484296916,0.033307274658223626,0.06943288010361735
46,Female,0.052599523183688726,0.03943668506866736,0.06782356353147995,0.03943668506866736,0.06782356353147995,0.03793373655902152,0.0702002961599415,0.03709052532368403,0.07164886833270968,0.03644820623053694,0.07263222620635373
47,Female,0.05589640843500385,0.042331789861908796,0.07152056118747877,0.042331789861908796,0.07152056118747877,0.04069524008568744,0.07400021370197171,0.0398406165378755,0.07541314438520254,0.03930416231626122,0.0760372226878523
48,Female,0.05930757503842053,0.04497862286909456,0.07587145143453042,0.04497862286909456,0.07587145143453042,0.04332522765676248,0.07831193480802055,0.04250702804243716,0.07963181365999292,0.04182870716770375,0.08055984725837029
49,Female,0.06274751531195463,0.047430489473472136,0.08048812550897244,0.047430489473472136,0.08048812550897244,0.04571153411992844,0.0832146843952835,0.04471321451224359,0.0846867255992983,0.04416973953986073,0.08586158832460021
50,Female,0.06624672563207472,0.04965317718959508,0.08572616252755266,0.04965317718959508,0.08572616252755266,0.04784398954007753,0.0887776761033609,0.046840084650930154,0.09055885248999017,0.046086158022404164,0.09167662336717483
51,Female,0.06988085433148486,0.05345803183112075,0.08910601972405795,0.05345803183112075,0.08910601972405795,0.05152923248197401,0.09221623489327074,0.05045544589459467,0.09386702486876997,0.049687001546272466,0.09512597063653301
52,Female,0.0733801776929047,0.05646885663187862,0.0930262545418415,0.05646885663187862,0.0930262545418415,0.054429438164442276,0.09628938964527946,0.05341499107593629,0.09801206664437212,0.05258627966035499,0.0989856620195697
53,Female,0.0769610421100512,0.0592072252267037,0.09747776219621769,0.0592072252267037,0.09747776219621769,0.057003986885649886,0.10111498401904583,0.05599368599511033,0.10280715262518618,0.055274646429919194,0.1036893551416133
54,Female,0.08072433617177177,0.06183215307084873,0.10255164635620986,0.06183215307084873,0.10255164635620986,0.059506545948624784,0.10633741654996554,0.058372560531155686,0.10835419221688891,0.05767149339536668,0.10959185344078165
55,Female,0.08447501806064237,0.06415671684885639,0.10818441647850338,0.06415671684885639,0.10818441647850338,0.061698446205949956,0.11221318621012942,0.06057078630717871,0.11453705296878826,0.05979524961041771,0.11584057002502583
56,Female,0.08878970934705974,0.06868725600678209,0.11239112953201714,0.06868725600678209,0.11239112953201714,0.0662778612429282,0.11624369855496781,0.06482329501478024,0.11833867990796675,0.06385680078449296,0.1199311876548094
57,Female,0.092872201528686,0.07245317838896187,0.11696172461779454,0.07245317838896187,0.11696172461779454,0.06973505744962102,0.1208782045914226,0.0683290415575203,0.12329753440024234,0.06705206606721134,0.12454936542359223
58,Female,0.09683409686320545,0.07549023370383744,0.12187844960936475,0.07549023370383744,0.12187844960936475,0.07266952084230291,0.12627205655376744,0.07095832220433089,0.12862861496847947,0.06973560838047022,0.12997646148435724
59,Female,0.10080083839134947,0.07806311010956907,0.12784031254235856,0.07806311010956907,0.12784031254235856,0.07503788413925248,0.132106584262474,0.07331476084435733,0.13482858756286142,0.07186388582961999,0.13679221037117278
60,Female,0.10486676616690514,0.08042203901527344,0.13398986898684376,0.08042203901527344,0.13398986898684376,0.07713419169136729,0.1390205023904499,0.07530647715364666,0.1417977616539146,0.07403608753246581,0.14376138362532676
61,Female,0.1098225608675947,0.08570371912218842,0.13849480769546693,0.08570371912218842,0.13849480769546693,0.0825545750381732,0.14345508842833518,0.08098426112357135,0.1462968936931034,0.0797294276569659,0.1483130021980525
62,Female,0.1144999228253018,0.09005423748760724,0.14327235266752147,0.09005423748760724,0.14327235266752147,0.08702237111486685,0.14901034904398477,0.08566375853141603,0.15164406124384594,0.08453572064690472,0.1537916517044011
63,Female,0.11964294095578078,0.09414460533307041,0.14935639376275103,0.09414460533307041,0.14935639376275103,0.09116780662663523,0.15547804606545917,0.0897476147683557,0.1582938500314117,0.0888607339111378,0.16041240038980134
64,Female,0.1246027333609877,0.09790519963928467,0.15634663403074403,0.09790519963928467,0.15634663403074403,0.09460876730314753,0.16253588829428137,0.09288484284900206,0.165569173183957,0.09193911693712484,0.16749380784281537
65,Female,0.1296037376952058,0.10085352388571346,0.16422208300344576,0.10085352388571346,0.16422208300344576,0.09746162636316971,0.170355645716376,0.09553177535979725,0.17360518408601602,0.09437665743152455,0.17594449336483658
66,Female,0.13480690376087762,0.10616462006356522,0.16885429131448207,0.10616462006356522,0.16885429131448207,0.10299822323942365,0.17466056941842972,0.10127867699843673,0.17843073497716852,0.0998996413467997,0.18069193723866964
67,Female,0.139869721188499,0.11070993140305543,0.1740555703418435,0.11070993140305543,0.1740555703418435,0.1071517335889647,0.17998813278186662,0.1055650392656563,0.18363788663428818,0.10449857551679465,0.1858820380849485
68,Female,0.14505169907607424,0.11468357791168388,0.18073987459888877,0.11468357791168388,0.18073987459888877,0.11085271009090078,0.1867244478426267,0.109171638623173,0.18996307835067155,0.10828060250525144,0.1924855435032181
69,Female,0.14985138939550086,0.11768313352457639,0.18804036555544892,0.11768313352457639,0.18804036555544892,0.11379825311472476,0.19393932975163913,0.11213415453721451,0.1974142826104409,0.11071697969900947,0.20002851946425168
70,Female,0.15497952257605235,0.1204997155577829,0.19654763524192848,0.1204997155577829,0.19654763524192848,0.11667908320599488,0.20307622327276612,0.11470707433241742,0.2063120690367669,0.1133664729617406,0.20883364110787334
71,Female,0.1616595171322002,0.12758792622425466,0.20257482445598468,0.12758792622425466,0.20257482445598468,0.1235410785145334,0.20889525997455452,0.12111730535205127,0.21258062364087923,0.11968797504798034,0.21475615688054425
72,Female,0.16702842351533986,0.13241606760851668,0.20835609207260833,0.13241606760851668,0.20835609207260833,0.1281812615444373,0.21510443751849728,0.1258680936014644,0.21820014403375335,0.12434816686187765,0.22052897381674624
73,Female,0.17395273423226276,0.13803733352877412,0.21631980026253617,0.13803733352877412,0.21631980026253617,0.13353608640202244,0.22351528441698293,0.1309350446042598,0.22713874015556781,0.1293313401249748,0.22976532330889082
74,Female,0.17985588193058044,0.1420515559730837,0.22487113384430757,0.1420515559730837,0.22487113384430757,0.13715007657956596,0.23176058787784867,0.13447316655126257,0.23624066076719397,0.13306625527878585,0.2389930950940394
75,Female,0.18431489285719382,0.14424472560497936,0.23207465767421873,0.14424472560497936,0.23207465767421873,0.13893966524047685,0.23983615247551263,0.13662278349516443,0.24494847345392232,0.13498215613042003,0.24845042419591934
76,Female,0.19225324918421471,0.1521251109382866,0.23938964779507033,0.1521251109382866,0.23938964779507033,0.14684856961933973,0.24789481953081816,0.1444693987427368,0.25276555696292197,0.14251870910712536,0.25627336894573033
77,Female,0.19848904496562375,0.15762448857207656,0.24635806967609752,0.15762448857207656,0.24635806967609752,0.15226016568709233,0.25505937373601967,0.1493187946927532,0.2601965749706736,0.1468874481638342,0.2639239342043869
78,Female,0.2047798102074152,0.1624397003049148,0.25445803412479007,0.1624397003049148,0.25445803412479007,0.15648423279158677,0.2641038037219555,0.15329733602647175,0.2689998040971756,0.1509932082869486,0.27291460091122405
79,Female,0.20719061041819273,0.16298550484710367,0.2594863324821127,0.16298550484710367,0.2594863324821127,0.15698634361861125,0.269413401722712,0.1536442438304361,0.2747662859616286,0.1518113438073148,0.27805111068507704
80,Female,0.21173980044337587,0.16480717225756403,0.26822228090472017,0.16480717225756403,0.26822228090472017,0.15877579340706574,0.27830291052550066,0.15565638583117763,0.28366107711084937,0.1534709743551275,0.28756625474527253
81,Female,0.21797515551564642,0.1716710181320428,0.274022372931728,0.1716710181320428,0.274022372931728,0.16489976702148007,0.2833952451267665,0.1614557578139371,0.28903794826689494,0.1589299414846211,0.29253968891992016
82,Female,0.22321417860583026,0.1759767735154992,0.27934407462839683,0.1759767735154992,0.27934407462839683,0.1696057951605201,0.28859716566320615,0.16580155202444236,0.29499556877990546,0.16292166153469773,0.29858064611591817
83,Female,0.23031802184735373,0.18108682080891111,0.28803472324540896,0.18108682080891111,0.28803472324540896,0.17459136492405142,0.29794340232416827,0.17046924886845616,0.30363006638812845,0.1681392897445715,0.3081172155629357
84,Female,0.23716908886574908,0.18521095040027105,0.2978443482715064,0.18521095040027105,0.2978443482715064,0.1784373191874901,0.3081747883783382,0.17461497558263717,0.31467728662980704,0.171910827811582,0.31962041169495137
85,Female,0.24581584831393483,0.19048631008984043,0.31109586976041304,0.19048631008984043,0.31109586976041304,0.18340045339717045,0.32245910999338323,0.1794801004882938,0.3293832548690497,0.17641708381959287,0.3351941879097879
86,Female,0.25470329663583224,0.1989608642084692,0.3203225061579378,0.1989608642084692,0.3203225061579378,0.1918332551075761,0.3318504644114551,0.18741278926411778,0.3391145870635136,0.18470988762376106,0.3442574417050645
87,Female,0.26195087889988566,0.20469526075324398,0.3289088483072415,0.20469526075324398,0.3289088483072415,0.19723953178293,0.34137868115577574,0.1933668241935074,0.34833089437872133,0.19021119617546997,0.3524313745593157
88,Female,0.2702362819168388,0.21040125751152686,0.3401074709966745,0.21040125751152686,0.3401074709966745,0.20253242074110295,0.3533246400533971,0.19854628454170772,0.35949562051048434,0.19567423273673115,0.36383953459149637
89,Female,0.27825528400558663,0.21502368019344104,0.3529490232515206,0.21502368019344104,0.3529490232515206,0.20684071266671863,0.36614642140741493,0.20310492631059612,0.37267207030671473,0.20025585683988295,0.37734301042397567
90,Female,0.2864202216831304,0.21943071530974254,0.36708540063452505,0.21943071530974254,0.36708540063452505,0.21080311424904524,0.38104577759070357,0.20691867669931185,0.3881660236222756,0.2038964801452054,0.39290365880565997
91,Female,0.2945515664795851,0.22657053355529955,0.3761180000702948,0.22657053355529955,0.3761180000702948,0.21798272183937664,0.39055662980824657,0.21336053193984866,0.3974163157031066,0.21064627736800878,0.40319802506089797
92,Female,0.30051740482283695,0.23069934119342447,0.3843967368393199,0.23069934119342447,0.3843967368393199,0.2219295132205155,0.3975330692823066,0.21702862062615716,0.4059575302642652,0.21450880997974428,0.4109956622396112
93,Female,0.31032225143492137,0.23713654689440034,0.39812455869565117,0.23713654689440034,0.39812455869565117,0.22802115043655902,0.4122768319454238,0.2232455187060878,0.4195905016553991,0.22022390255542146,0.42544003606836317
94,Female,0.3180368755015853,0.24144260777039034,0.41036509143197825,0.24144260777039034,0.41036509143197825,0.23211745014187676,0.42561043164500956,0.22746261263158346,0.4342569782769323,0.22403270922229837,0.44020204202791907
95,Female,0.3310199912141027,0.2491495648886056,0.430994493150068,0.2491495648886056,0.430994493150068,0.23991651391896915,0.44801048177534364,0.23424269757778213,0.45778125297548156,0.23041313997724455,0.46524721284655707
96,Female,0.33589139489152353,0.2528199295140119,0.436364782944179,0.2528199295140119,0.436364782944179,0.24348430487277958,0.453127726921279,0.23876564213673948,0.46347097510268925,0.23418684712885907,0.4699978907977195
97,Female,0.3407619939916543,0.25653715910043307,0.4425054274628816,0.25653715910043307,0.4425054274628816,0.2464784978902308,0.4590748271069308,0.24117763821184754,0.46925636847622937,0.23765591908762435,0.4772082073103042
98,Female,0.34563112629135107,0.2598079637503254,0.45004616482776905,0.2598079637503254,0.45004616482776905,0.24928711670533538,0.466406857941004,0.24347880808461603,0.4753189836747428,0.24038205555913075,0.4841289264136232
99,Female,0.35049795528052846,0.26236865216368743,0.4585830802465159,0.26236865216368743,0.4585830802465159,0.2514518502503669,0.47542206921547414,0.24592408598945606,0.48418608928682,0.2422367263755226,0.4919481967478842
100,Female,0.35536212432864306,0.26482092026406007,0.4671238019891384,0.26482092026406007,0.4671238019891384,0.2537379768261367,0.48566238118714444,0.24764022969074595,0.4960109779342286,0.24396135220136772,0.5021651917102458
