age,mean,lower_ci,upper_ci
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,8.654222440918976e-07,3.2939777203450965e-07,1.2881628303718702e-06
31,0.00014497706156848286,2.4844725013176412e-05,0.0003388778803256851
32,0.00029064716497078285,4.9184460424352645e-05,0.0006796477343172929
33,0.0004371236692482187,7.360144326385046e-05,0.0010222139595555506
34,0.0005838078088727694,9.809868176958978e-05,0.0013660200627365836
35,0.0007298130824457253,0.00012240616165691039,0.0017078779141537813
36,0.0008749212311525881,0.00014664804690310757,0.002047765253085779
37,0.0010192162387971607,0.0001704353011697185,0.0023849970030524782
38,0.001162701726972236,0.00019416011685848824,0.002719109986241616
39,0.001307205025231859,0.00021835257250557626,0.003055985049288303
40,0.0014542573798550017,0.0002427896790351791,0.003396112165782919
41,0.001572893075595925,0.0003455870725109507,0.0035218457153725164
42,0.0016921797302721813,0.00038745930013453034,0.00365259154371871
43,0.001811015094773736,0.00041842015281936905,0.0037825931739665047
44,0.0019317521889554768,0.000446028985249087,0.003916397607048097
45,0.0020548152129809282,0.0004704469567823019,0.00407007043156167
46,0.002179250652301645,0.0004944715661266848,0.004237153807215625
47,0.0023062597890690937,0.0005186355869066408,0.004396050795271759
48,0.0024289853130358796,0.0005371442599429385,0.0045724191058506836
49,0.0025476469279567615,0.00055515069993413,0.004755320238722686
50,0.002663184029569678,0.0005726431271693803,0.004951994032063576
51,0.002842810901635625,0.0008984083457977295,0.00517014984783841
52,0.0030273337472669828,0.0011994292317042815,0.0053987216311188095
53,0.00321289683872441,0.0014497441124606118,0.005631452156044536
54,0.00339519940046823,0.001675243524701799,0.005869331942909456
55,0.003573700401325383,0.0018573261201985766,0.006102204640140043
56,0.0037541681605279373,0.002005681628643213,0.006357977254639464
57,0.003930065200493904,0.0021319155053448075,0.006631581534911775
58,0.004100103364354669,0.002237690244494309,0.006912423117940323
59,0.004260111228502102,0.002324763542298085,0.007188734085855221
60,0.004419210409702827,0.0024060723377573126,0.007449871670447898
61,0.00488579341061817,0.0027231084774825467,0.00812198072390841
62,0.005373291016918419,0.0030409361098716918,0.008827161403745351
63,0.005864407262698766,0.0033508687208256343,0.009571102578224352
64,0.006381013191543755,0.0036579337108691096,0.010378133618778752
65,0.00690349187635394,0.003970040652962587,0.011215859066319472
66,0.0074098960624410315,0.004275434478032149,0.012052988363832865
67,0.00790541311976862,0.004557481451630703,0.012867420006008707
68,0.008386603061390201,0.004829748087756745,0.013662156203163297
69,0.008864706960709517,0.005097460356226312,0.014462158013483514
70,0.009355373775265156,0.005369476880995388,0.01526882969238559
71,0.010908143516513485,0.006397835784440839,0.017477028036910647
72,0.012522566953002853,0.007384650325606922,0.019929566194691176
73,0.013897884070404064,0.008250617478498834,0.022062158713976692
74,0.015440322967528378,0.009172264159110178,0.024590537442461084
75,0.01696874160738114,0.01000766582947649,0.027219885373098763
76,0.018380042116258575,0.010843511406667327,0.02937419728963661
77,0.019889204444356545,0.01170685352856466,0.03175456847507329
78,0.021417961384646866,0.012538581940265052,0.034369415782902785
79,0.02318868678089521,0.013467698322822443,0.03751642921751904
80,0.024821498417617778,0.014435242121416237,0.040185004018585296
81,0.027736011605654292,0.016066853494257394,0.04493933467492567
82,0.03070340870259041,0.017707377432036937,0.04982981739525952
83,0.033701133239919606,0.019261390361207192,0.05472412681004441
84,0.0367331162194598,0.020929854168236835,0.059865453705076864
85,0.039617237263161256,0.022503591998845943,0.06482333122315515
86,0.04243833327376495,0.02393077978878004,0.0695815612731716
87,0.04544582830682305,0.02544442033043649,0.07497002147992238
88,0.0484096040305524,0.026876461245444815,0.08060060128815752
89,0.05130466000655124,0.028307683164749624,0.08602596562173341
90,0.0542525826776001,0.029708001149228405,0.09172627350358993
91,0.055777589910361074,0.030567366086174812,0.09471813788902232
92,0.05755967655585354,0.031454410688346285,0.09819655878887643
93,0.058949317167421515,0.032098928343914306,0.1010980275594728
94,0.060630068134449426,0.03288824987261084,0.10475368274874587
95,0.06197560122141697,0.03321123574714986,0.10823440619509535
96,0.06361102095730124,0.033783419754723765,0.11226606193650711
97,0.06524640294778085,0.03429307540420793,0.11644259247494133
98,0.0668817446073447,0.034829156997246744,0.12023977597485251
99,0.06851703483155826,0.035319024328817186,0.12464144624256814
100,0.07015227178114514,0.035756928861081956,0.12892279021054343
