age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
68,Male,0.012821150777237193,0.0098416242370656,0.016425640527836544,0.0098416242370656,0.016425640527836544,0.009472276407615993,0.01697050106990554,0.009266361629492473,0.01729536040801429,0.009142590631058389,0.01755417982891802
69,Male,0.01386587974460022,0.010567550608631024,0.01786353710480899,0.010567550608631024,0.01786353710480899,0.010161567353049301,0.01854450144029314,0.009955379214419911,0.018909072144628055,0.009802241324356491,0.019215816001624402
70,Male,0.01495861553564198,0.011279962441200326,0.019435566638844697,0.011279962441200326,0.019435566638844697,0.010856942159053678,0.020198617479810204,0.010642521420046886,0.02066658928441619,0.010466909460049507,0.021032103221710653
71,Male,0.016574050683094456,0.012768082284575705,0.021099126526060247,0.012768082284575705,0.021099126526060247,0.012326384892029635,0.02193525730207217,0.012080794107912702,0.022324668577149175,0.011921326835201402,0.022690282798681096
72,Male,0.0185984844660937,0.014414796427993348,0.02364998430488218,0.014414796427993348,0.02364998430488218,0.013904964585076153,0.024506893246962824,0.013628983131214217,0.025061573778435327,0.013416371599896044,0.02535995433787691
73,Male,0.02001002229952259,0.015464255301191518,0.02552115340499869,0.015464255301191518,0.02552115340499869,0.014919800886948572,0.02640999921508249,0.01458701869651457,0.0269658283043257,0.014384352101299486,0.027350522136245187
74,Male,0.0218636333813267,0.0167489638936365,0.02811787247892994,0.0167489638936365,0.02811787247892994,0.01615943541600635,0.02913519913277674,0.015788938566116323,0.02968170355862226,0.015551085207696451,0.030127432710990068
75,Male,0.02395728280861084,0.018097457712286276,0.031177900104960958,0.018097457712286276,0.031177900104960958,0.017439065025314796,0.03230536479664289,0.01701224616000278,0.03292541273835129,0.016769676604441737,0.03345818968616727
76,Male,0.0267063014270184,0.020586610828230153,0.034237596397381255,0.020586610828230153,0.034237596397381255,0.0199117612144412,0.03547851676039892,0.01945882459253061,0.036148914017932625,0.019212846217370256,0.036543884548377974
77,Male,0.029338878440560885,0.02269807788276755,0.03749207729582927,0.02269807788276755,0.03749207729582927,0.02197850556113624,0.038925515242281286,0.02158038863625453,0.03958171726977924,0.021274470407988934,0.040100233598734936
78,Male,0.03228787530687394,0.024836719139430783,0.04150707579073408,0.024836719139430783,0.04150707579073408,0.024018237177793424,0.04309579744894486,0.023523515484196386,0.04393667083928831,0.02316159242588808,0.044418185227869174
79,Male,0.03506484635535764,0.026718686629886447,0.04541542028570659,0.026718686629886447,0.04541542028570659,0.025782937048278037,0.0473065765770187,0.025231099654753664,0.048134060534750236,0.024907538830988944,0.04883288135850691
80,Male,0.037766085566675066,0.02841954148610343,0.049379658966586706,0.02841954148610343,0.049379658966586706,0.027403445896695987,0.05135684126215669,0.026796459938343276,0.05244935546356703,0.026404486302250736,0.053352263552478685
81,Male,0.04137844091101366,0.03174856291003898,0.05317809010319292,0.03174856291003898,0.05317809010319292,0.0306690316759805,0.05520989494539099,0.02996499716966236,0.05633650770137054,0.029590987851564093,0.05708939147576706
82,Male,0.04498665958600296,0.034686084277342974,0.057557804882800795,0.034686084277342974,0.057557804882800795,0.03345675530030108,0.05966141773983496,0.03284820243313724,0.06088598884301624,0.032404420615836774,0.061675618670716435
83,Male,0.04823408018546636,0.03701149280171298,0.06205101725059,0.03701149280171298,0.06205101725059,0.0357932679549046,0.06436150427875598,0.0351060084512594,0.06558998371328177,0.03462365611706989,0.06661058497367053
84,Male,0.05156087552443612,0.039149563312478174,0.06692780870739502,0.039149563312478174,0.06692780870739502,0.037742216740237325,0.06973616000599528,0.03707471416687888,0.07102368592654276,0.036552283802004516,0.07200900742497794
85,Male,0.054710397113362313,0.0409750833787573,0.0718287152595966,0.0409750833787573,0.0718287152595966,0.03950895220306426,0.07475188066245228,0.0386368420529169,0.0761706412247689,0.038106012749344755,0.07726166923992361
86,Male,0.05772625330621234,0.043872172016906526,0.07493190255370799,0.043872172016906526,0.07493190255370799,0.04238519418864112,0.07766917095145216,0.041426563822971725,0.07923510141224953,0.040905426612441294,0.08029433402148407
87,Male,0.06072814194580613,0.04634845370021081,0.07879362301945947,0.04634845370021081,0.07879362301945947,0.044696822200593886,0.08157167871328015,0.04368331365224691,0.08316828843521391,0.04307006515174867,0.08429719245905833
88,Male,0.06341500393493905,0.0481223186485426,0.0827654331494411,0.0481223186485426,0.0827654331494411,0.04630354903980286,0.08588139808780142,0.04520633082147466,0.08770996586692562,0.04461950142700069,0.08891015003517544
89,Male,0.06610117309439528,0.04947579117046711,0.08720193649435865,0.04947579117046711,0.08720193649435865,0.04764205672531429,0.09077227312972334,0.046618332582328774,0.09250424310423326,0.04600165824486616,0.09399764241382919
90,Male,0.06882551107311623,0.050767189525160114,0.09210267913958875,0.050767189525160114,0.09210267913958875,0.0488485068591164,0.09610289796426429,0.047798065922021016,0.09788098421396356,0.04701066107732233,0.09937748220912633
91,Male,0.07082035351629505,0.05233760133498256,0.09460510346936374,0.05233760133498256,0.09460510346936374,0.050282124968618024,0.09875938170703072,0.04919252092982425,0.1007192645835775,0.048557324558353765,0.10205330916565278
92,Male,0.0726090858279252,0.053382353645817754,0.09746402282161692,0.053382353645817754,0.09746402282161692,0.051285009008367785,0.10169493018363747,0.05012126508123974,0.1036501490314028,0.049451210779172465,0.10545322406617551
93,Male,0.07428231082834823,0.05419103028803045,0.10076125892804139,0.05419103028803045,0.10076125892804139,0.051789805366582564,0.10475625525519704,0.05065664506897338,0.10743362163705897,0.04977468419714396,0.10907268126006024
94,Male,0.07594771403587819,0.05472679805791246,0.10435482537262007,0.05472679805791246,0.10435482537262007,0.052195150509049666,0.10889776081459232,0.050880900195632114,0.11131326533947099,0.050003316547567386,0.11348671058459324
95,Male,0.07607989309145707,0.05371592176912515,0.10634220976934045,0.05371592176912515,0.10634220976934045,0.05104563914520619,0.11169697536039119,0.04983196371326554,0.1145917135340136,0.048908496560498727,0.11652484342386989
96,Male,0.07817811096708535,0.05509558875451726,0.10937212147651375,0.05509558875451726,0.10937212147651375,0.052409996894900154,0.11433707496339,0.05116040900332303,0.11766867135582161,0.05039614527451154,0.11983282764841276
97,Male,0.08027632884271318,0.056235125998886845,0.11307010418841693,0.056235125998886845,0.11307010418841693,0.05346447874337947,0.11798731832813562,0.0522982911802641,0.1213587595135682,0.05146246653889088,0.12367524554929038
98,Male,0.08237454671834021,0.05722133044033688,0.11687019699381258,0.05722133044033688,0.11687019699381258,0.05446102695408051,0.12253327838668002,0.0532239376161195,0.12587776226588474,0.0524422831292521,0.12794877556581294
99,Male,0.08447276459396821,0.058042583329619014,0.12128425197491878,0.058042583329619014,0.12128425197491878,0.05539728239405855,0.12767158774024898,0.05404897719659949,0.13090601215951564,0.05311348653906066,0.1334906173464175
100,Male,0.08657098246959483,0.05889385860369363,0.12598025910444446,0.05889385860369363,0.12598025910444446,0.056090895194819176,0.13265295771633404,0.054696615948128725,0.1364896390160474,0.05375091538426566,0.13907640724637046
0,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Female,2.9355404510354087e-07,2.7505389883755146e-14,1.4318644314894674e-06,2.7505389883755146e-14,1.4318644314894674e-06,2.488343761785555e-15,1.6163689878457738e-06,6.844269062464879e-16,1.7301158234048647e-06,3.2844286296301426e-16,1.8078281215305426e-06
41,Female,0.00030983624425996807,0.00010941351386423569,0.000515486653392401,0.00010941351386423569,0.000515486653392401,9.489603329042511e-05,0.0005449055062159037,8.747785353314277e-05,0.0005627967550404877,8.310685284224923e-05,0.0005735562401672822
42,Female,0.0006195160774248608,0.00021839582934305687,0.0010310161647479113,0.00021839582934305687,0.0010310161647479113,0.00018955501062429064,0.0010883110569750358,0.00017498850240338026,0.0011243244685438867,0.00016589413051959425,0.0011448724948638792
43,Female,0.000929307687873851,0.00032733023811904247,0.0015455378781742417,0.00032733023811904247,0.0015455378781742417,0.0002840117590359073,0.0016307257172811377,0.0002622006442447102,0.0016846391254388292,0.000248881703998305,0.0017174710150812543
44,Female,0.0012392167851745588,0.0004364672280136852,0.0020613181838326196,0.0004364672280136852,0.0020613181838326196,0.00037872581921321197,0.002173166535312748,0.00034954985398932527,0.0022454254132750593,0.000331857113704163,0.002287467384137514
45,Female,0.0015512975456152113,0.0005466506579870496,0.0025806627193319305,0.0005466506579870496,0.0025806627193319305,0.00047378839366945527,0.002718059735332371,0.0004373133150896213,0.002808892266600405,0.00041539977877372265,0.0028605166808982957
46,Female,0.0017367332609477812,0.0008829104285012954,0.002698575477611754,0.0008829104285012954,0.002698575477611754,0.0008187722376046899,0.0028488414669561035,0.0007881551750752402,0.0029399290962363886,0.0007661862718419339,0.0029900719434817736
47,Female,0.0019239193704103346,0.001171930194221454,0.0028401380857273678,0.001171930194221454,0.0028401380857273678,0.0011008376260656688,0.0030002734545678867,0.0010699231757363985,0.0030904699253364925,0.0010501761588865633,0.0031429554465851974
48,Female,0.002110291170614657,0.0014104704783052006,0.003001031256608286,0.0014104704783052006,0.003001031256608286,0.0013360728710222,0.0031587168703550257,0.0012887222769475282,0.0032522963828477457,0.0012575256077686974,0.003305291588634472
49,Female,0.002294424168844435,0.001597072419561552,0.0031798506965977805,0.001597072419561552,0.0031798506965977805,0.0014999296649759978,0.0033388661664012827,0.0014482694367568467,0.0034375222743982664,0.0013937757790346865,0.0035058054757191874
50,Female,0.002476020811954845,0.0017427649535338512,0.0033952357589925675,0.0017427649535338512,0.0033952357589925675,0.0016187110335958992,0.0035563221102112037,0.0015469896542321753,0.003654474577869193,0.0014982512769858623,0.0037502154425546694
51,Female,0.0026617730516723566,0.0019096717112548447,0.0035939674312827235,0.0019096717112548447,0.0035939674312827235,0.0018083914344306697,0.0037555881890522485,0.0017437269047167296,0.0038692903146512235,0.0017057400579290015,0.0039537477333326755
52,Female,0.0028477194841807834,0.002071884948015325,0.0038038578807736622,0.002071884948015325,0.0038038578807736622,0.0019726549651022628,0.003994061474510339,0.0019228416574662702,0.004105034909216682,0.0018890105543990995,0.004187081043754936
53,Female,0.0030353693772047765,0.0022186532908488855,0.00405254210918675,0.0022186532908488855,0.00405254210918675,0.0021165255771048654,0.004256876742623973,0.002065629717068897,0.004379954919394311,0.0020310965292207666,0.004467633257933988
54,Female,0.0032247091976899413,0.0023467860444941046,0.004328852437865516,0.0023467860444941046,0.004328852437865516,0.0022431993304425067,0.004546736551602854,0.002187857318750325,0.004676109275353677,0.0021507531050336923,0.004767604966539921
55,Female,0.0034193631003159837,0.0024661204347209992,0.004626704103950979,0.0024661204347209992,0.004626704103950979,0.0023622062265144716,0.004857324954674593,0.002297265933703027,0.005004716386466337,0.0022524069880161925,0.005089366238734534
56,Female,0.00372754109267082,0.0027417555059864275,0.004946791204353024,0.0027417555059864275,0.004946791204353024,0.002627183382855088,0.005204342449671519,0.0025583133671380678,0.005325021850116524,0.002524917324395376,0.005437125555310545
57,Female,0.004041570005393565,0.002995611473077304,0.0053553810670851475,0.002995611473077304,0.0053553810670851475,0.0028642329742326403,0.00559027483325676,0.0027937290780005717,0.005728474701058147,0.0027498081496725732,0.005852738173222768
58,Female,0.004341430923232853,0.0032140032115075923,0.00575252415738577,0.0032140032115075923,0.00575252415738577,0.003071889245304801,0.006002676492627235,0.0029940513005117606,0.0061550914364273904,0.0029511529572718033,0.006286903975421384
59,Female,0.004625815291695396,0.0033959414783051216,0.006157218724641859,0.0033959414783051216,0.006157218724641859,0.0032463404588752836,0.006437102950694114,0.0031641838130650195,0.006604223123519415,0.003116190245332117,0.006720752713311285
60,Female,0.004907463861775784,0.0035621816700709638,0.006586845017481206,0.0035621816700709638,0.006586845017481206,0.0034046858784583614,0.006888769908890227,0.0033262244309342653,0.007051767586999994,0.0032674179917065046,0.0072053665177041525
61,Female,0.005434365247355898,0.00404223252740766,0.007159104300260996,0.00404223252740766,0.007159104300260996,0.0038833765263721265,0.007471796149231487,0.0037832093593591336,0.007644585035217673,0.003732801684449519,0.007759065368582418
62,Female,0.0059755648661677305,0.0044882916476639365,0.007802414566246227,0.0044882916476639365,0.007802414566246227,0.004306516288307938,0.008160728342858862,0.00420045148320899,0.008350546395111274,0.004149343829394303,0.008481396116418368
63,Female,0.006540158740038537,0.004911255867819916,0.008530307036990687,0.004911255867819916,0.008530307036990687,0.004715769482999634,0.008932866656683768,0.004604821359198197,0.009159218897717022,0.004539808168680911,0.009275756006368178
64,Female,0.007130187584509651,0.005316610382098213,0.009361692742104251,0.005316610382098213,0.009361692742104251,0.005101616248811656,0.009811556770304453,0.004991665042761891,0.010040777342784388,0.004909814525058624,0.010174302585790359
65,Female,0.0077151032191586,0.005698489595279537,0.010231238812406642,0.005698489595279537,0.010231238812406642,0.005463344193453984,0.010705155431729516,0.005330145438362562,0.010927564151283516,0.005252437248359027,0.01112662199650172
66,Female,0.008669226322398882,0.006542791512372922,0.011277993161579078,0.006542791512372922,0.011277993161579078,0.006258187531704014,0.011747984665678482,0.006117658559832081,0.01203466599442312,0.00603294410907754,0.01219729458523956
67,Female,0.009611823521358,0.007275969487158667,0.012405997085784753,0.007275969487158667,0.012405997085784753,0.0069883553685539225,0.012909851374632988,0.006839467814585875,0.013237539008023222,0.006722547561022559,0.013425830236835202
68,Female,0.01051643978748512,0.007936283513288525,0.013583857259212484,0.007936283513288525,0.013583857259212484,0.007625778552196546,0.014183699015067983,0.007446901006228964,0.014484497388342192,0.0073579198392481155,0.014702628323118631
69,Female,0.01139465451890891,0.008542077447364287,0.014837480331431403,0.008542077447364287,0.014837480331431403,0.008188805533204455,0.015440127099772674,0.008014342219656048,0.015784251642732828,0.007906402585152853,0.016038601125553754
70,Female,0.012301515404870829,0.009128594366978392,0.016147261501965337,0.009128594366978392,0.016147261501965337,0.008742318061788584,0.016811020152167566,0.008535976674916226,0.017230578462475974,0.008401315911746528,0.017515997872928558
71,Female,0.013649442942001155,0.010384943696434576,0.017649819609285727,0.010384943696434576,0.017649819609285727,0.009973384947050941,0.018346671600972562,0.009755011915772662,0.01879384239080371,0.009597486366299616,0.01907876223488488
72,Female,0.015218259804299363,0.011621425926273412,0.019649569657555287,0.011621425926273412,0.019649569657555287,0.011197543389863632,0.020469499635386062,0.010936859610263158,0.020944131948780084,0.010722857796695998,0.021183051668274326
73,Female,0.016495013651627834,0.012588249663544526,0.021339394977216826,0.012588249663544526,0.021339394977216826,0.012097998224099666,0.022186636091691185,0.011821495951368671,0.02263171014878893,0.011639728229351224,0.022982513030810843
74,Female,0.018016231435873997,0.013641381612479226,0.0234468177717639,0.013641381612479226,0.0234468177717639,0.013068956418254469,0.024398704304161963,0.012747287294708448,0.024936373039108745,0.012573036971187553,0.025311104483984707
75,Female,0.01971221385188411,0.01470595468434832,0.02594152722715547,0.01470595468434832,0.02594152722715547,0.014085039926481857,0.026995510607023536,0.013718730612838407,0.02762878011124986,0.013501215880194333,0.028113760860396804
76,Female,0.022019194268696685,0.016797512231686223,0.028526236720456954,0.016797512231686223,0.028526236720456954,0.016134921109387853,0.029603389200161853,0.015806348831402615,0.03022272838131512,0.015591117033513699,0.03060155925293231
77,Female,0.024202013102044805,0.018511639728756062,0.031246276142628617,0.018511639728756062,0.031246276142628617,0.017856124953113887,0.03242464211760369,0.017424074601590178,0.03305844147005137,0.01721596650342219,0.033476431264286795
78,Female,0.026577012142861157,0.020229292475017986,0.03444350750533647,0.020229292475017986,0.03444350750533647,0.019464915375226686,0.03579263527872617,0.019034223840764256,0.036514842345569835,0.01877004736050217,0.03702695742795692
79,Female,0.02885094832857341,0.021694761173052808,0.03769675316023454,0.021694761173052808,0.03769675316023454,0.020837608525022328,0.0392640078288151,0.020401010537242987,0.0400872953615301,0.020104842420790966,0.040702132718804705
80,Female,0.031080867293953485,0.023093931110139472,0.040961485957120784,0.023093931110139472,0.040961485957120784,0.022118757706676883,0.042642594408892044,0.02163869287623894,0.043657548036602954,0.02131950394895084,0.04422786939517174
81,Female,0.0340572319702599,0.025799542192412792,0.044194423256628,0.025799542192412792,0.044194423256628,0.02490540374981225,0.04600194863517513,0.02440496333401382,0.0469480063566606,0.023997499781741607,0.047522712425019216
82,Female,0.036959361484968256,0.028234321152387394,0.04778403292307962,0.028234321152387394,0.04778403292307962,0.02722707376291957,0.04969226286006897,0.026669831131621927,0.05070067795419671,0.026348669106788243,0.05130021207045511
83,Female,0.03976209233065134,0.030272825958222248,0.05164190506356663,0.030272825958222248,0.05164190506356663,0.029205385115573055,0.05371460842217088,0.02863724256169547,0.054735896458069026,0.0282444962244068,0.055672318607531156
84,Female,0.04252235545967416,0.0320810722359054,0.05554644872181333,0.0320810722359054,0.05554644872181333,0.0309358732764477,0.057959016731030565,0.030347487121887184,0.05921369289805368,0.029845674382887256,0.06014309902392366
85,Female,0.045211838934039406,0.03370978077113385,0.05966714503268571,0.03370978077113385,0.05966714503268571,0.03250182857585326,0.062222707214935766,0.031748640733987775,0.06363343723011884,0.03127293196729542,0.06447873940396513
86,Female,0.04775211554206109,0.03612649512361428,0.062186341451032405,0.03612649512361428,0.062186341451032405,0.034858532202517105,0.06481700209761372,0.03415580821045177,0.06617225083978247,0.033717066010812334,0.06701402988532819
87,Female,0.050296986956762546,0.038036519544849864,0.06545250312692195,0.038036519544849864,0.06545250312692195,0.036666189844126104,0.06814629174409051,0.036028178179746476,0.06958684215737845,0.035585414233919144,0.07047637025771684
88,Female,0.052624115600176685,0.03957517497561898,0.06896406980393247,0.03957517497561898,0.06896406980393247,0.0380501631944972,0.07181504588035086,0.03725333107042441,0.0732107959303748,0.03689379080874167,0.0741991166874081
89,Female,0.05490205970766648,0.04069974243315725,0.07275587768974809,0.04069974243315725,0.07275587768974809,0.039189244886791895,0.07575817717044647,0.038411981474960465,0.07761085009397806,0.03791712368199252,0.07875067401651431
90,Female,0.05723016968522519,0.04180594666601653,0.07673601153567491,0.04180594666601653,0.07673601153567491,0.04014047558969105,0.08020439526037947,0.03933732103799013,0.08237202991865006,0.03876020889407597,0.08353075656196489
91,Female,0.05896581704048033,0.04327954304092649,0.07905419379101006,0.04327954304092649,0.07905419379101006,0.04154774032947169,0.08226882568008716,0.04073273673110615,0.08446626558811854,0.04009830769175391,0.08581910887875431
92,Female,0.0605419737822717,0.04427877649671473,0.08144119381095667,0.04427877649671473,0.08144119381095667,0.04260007902676837,0.08471634162271124,0.04171094338644742,0.08711350818186037,0.041068792602615964,0.08855946509335588
93,Female,0.06216382366825018,0.04521795672468699,0.08429656631290486,0.04521795672468699,0.08429656631290486,0.043410119462587174,0.08770715107917783,0.0424846120016601,0.08969917182459679,0.04198250741278805,0.09175803870292909
94,Female,0.06365627581635284,0.0458470132713283,0.08726251670551931,0.0458470132713283,0.08726251670551931,0.04396966375132718,0.09122584103058977,0.04305071855631768,0.09327338890181995,0.04237414575511109,0.09509166697398097
95,Female,0.06422970113022414,0.0456716914577914,0.08919948219850385,0.0456716914577914,0.08919948219850385,0.04383953407181947,0.0934923567035298,0.042843123893190435,0.09598992347861948,0.04215840156721732,0.09762773019460362
96,Female,0.06599873268013504,0.046963586751920264,0.0918268726256754,0.046963586751920264,0.0918268726256754,0.04495160533756002,0.0962174373600951,0.04415951818235095,0.0989890949125604,0.04334236792443832,0.100750492485616
97,Female,0.06776776423004721,0.048029755403851626,0.0947788844939677,0.048029755403851626,0.0947788844939677,0.04597216816654325,0.09941670822877752,0.044910715070377735,0.10220870233023391,0.0442870255828904,0.10426129107553196
98,Female,0.0695367957799581,0.04892484890464114,0.09828338856895255,0.04892484890464114,0.09828338856895255,0.04666839656642073,0.1031907729178344,0.04558961250392808,0.10638114705260983,0.04495619370900131,0.10833360671458621
99,Female,0.07130582732986916,0.04969730070585652,0.10203607920201221,0.04969730070585652,0.10203607920201221,0.04735721564899286,0.10741694028392518,0.046298465862412,0.11059919866367698,0.04557171813369558,0.11268463087346628
100,Female,0.07307485887978118,0.05038291452415718,0.10605249887791726,0.05038291452415718,0.10605249887791726,0.04800939647576223,0.11180325532446032,0.04685497640119041,0.11521174363064042,0.04606855983770435,0.1173733851102077
