area,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob,data_type,upper_ci,lower_ci,age_weights
Greece,82,Late-wet,6,Female,2,2000,80,95,140.0,0.0642857142857142,0.0207283555313022,0.73271054,0.34892867,p,,,
Norway,90,Late-wet,6,Male,1,2002,51,60,75.0,0.0,0.0,0.856757888,0.332106467,p,,,
Norway,90,Late-wet,6,Female,2,2002,51,60,85.0,0.0,0.0,0.856757888,0.277140697,p,,,
Norway,90,Late-wet,6,Male,1,2002,61,70,79.0,0.0,0.0,0.856757888,0.332106467,p,,,
Norway,90,Late-wet,6,Female,2,2002,61,70,83.0,0.0240963855421686,0.016832180075559,0.856757888,0.277140697,p,,,
Norway,90,Late-wet,6,Male,1,2002,71,80,44.0,0.0,0.0,0.856757888,0.332106467,p,,,
Norway,90,Late-wet,6,Female,2,2002,71,80,46.0,0.0869565217391304,0.0415449167785177,0.856757888,0.277140697,p,,,
Norway,90,Late-wet,6,Male,1,2002,81,90,25.0,0.0,0.0,0.856757888,0.332106467,p,,,
Norway,90,Late-wet,6,Female,2,2002,81,90,22.0,0.0,0.0,0.856757888,0.277140697,p,,,
China,6,Late-wet,6,Both,3,2001,40,44,733.0,0.0013642564802182,0.0013633255647361,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,45,49,710.0,0.0,0.0,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,50,54,595.0,0.0,0.0,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,55,59,576.0,0.0052083333333333,0.0029991916148188,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,60,64,726.0,0.0,0.0,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,65,69,554.0,0.0,0.0,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,70,74,302.0,0.0,0.0,0.553680374,0.284411231,p,,,
China,6,Late-wet,6,Both,3,2001,75,95,180.0,0.0111111111111111,0.0078129715221218,0.553680374,0.284411231,p,,,
Denmark,78,Late-wet,6,Male,1,2002,60,69,184.0,0.0326086956521739,0.0130935946462793,0.847086357,0.344041712,p,,,
Denmark,78,Late-wet,6,Female,2,2002,60,69,233.0,0.0300429184549356,0.0111832841049429,0.847086357,0.31791412,p,,,
Denmark,78,Late-wet,6,Male,1,2002,70,79,82.0,0.1097560975609756,0.0345192941116324,0.847086357,0.344041712,p,,,
Denmark,78,Late-wet,6,Female,2,2002,70,79,121.0,0.0909090909090909,0.026134526117094,0.847086357,0.31791412,p,,,
Denmark,78,Late-wet,6,Male,1,2002,80,95,11.0,0.2727272727272727,0.1342816265229084,0.847086357,0.344041712,p,,,
Denmark,78,Late-wet,6,Female,2,2002,80,95,29.0,0.1034482758620689,0.056552304164538,0.847086357,0.31791412,p,,,
Brazil,135,Late-wet,6,Both,3,2002,60,95,478.0,0.00836820083682,0.0041665569431626,0.552776035,0.229940798,p,,,
Republic of Korea,68,Late-wet,6,Both,3,2006,50,92,5275.5,0.0010425552080371,0.0004443152415446,0.82417982,0.263337769,p,,,
Italy,86,Late-wet,6,Both,3,2004,65,95,210.0,0.0047619047619047,0.0047505533637287,0.762787749,0.271505364,p,,,
India,163,Late-wet,6,Both,3,2005,60,69,990.0,0.0074074074074074,0.0027252166483997,0.425913062,0.177805624,p,,,
India,163,Late-wet,6,Both,3,2005,70,95,990.0,0.0074074074074074,0.0027252166483997,0.425913062,0.177805624,p,,,
United States of America,102,Late-wet,6,Male,1,2005,40,95,1375.0,0.0029090909090909,0.0014524282111312,0.80603308,0.250308237,p,,,
United States of America,102,Late-wet,6,Female,2,2005,40,95,1366.0,0.0029282576866764,0.0014619835984595,0.80603308,0.200353844,p,,,
United States of America,102,Late-wet,6,Both,3,2005,40,59,1407.5,0.0,0.0,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,60,95,1333.5,0.0089988751406074,0.0025860366571085,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,40,59,1368.0,0.0,0.0,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,60,95,1579.0,0.0101329955668144,0.0025203815125394,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,40,59,605.0,0.0,0.0,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,60,95,509.0,0.0,0.0,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,40,59,505.0,0.0,0.0,0.80603308,0.225312896,p,,,
United States of America,102,Late-wet,6,Both,3,2005,60,95,343.0,0.0029154518950437,0.0029111988630273,0.80603308,0.225312896,p,,,
Spain,92,Late-wet,6,Male,1,2011,65,95,420.0,0.0238095238095238,0.0074390588219157,0.74209645,0.396839062,p,,,
Spain,92,Late-wet,6,Female,2,2011,65,95,646.0,0.0139318885448916,0.0046114997974112,0.74209645,0.319399003,p,,,
Spain,92,Late-wet,6,Both,3,2011,65,69,236.0,0.0063559322033898,0.0051730782599065,0.74209645,0.357564264,p,,,
Spain,92,Late-wet,6,Both,3,2011,70,74,253.0,0.0138339920948616,0.0073432534059042,0.74209645,0.357564264,p,,,
Spain,92,Late-wet,6,Both,3,2011,75,79,302.5,0.0049586776859504,0.0040386926947756,0.74209645,0.357564264,p,,,
Spain,92,Late-wet,6,Both,3,2011,80,95,274.5,0.0455373406193078,0.012583229830375,0.74209645,0.357564264,p,,,
United States of America,102,Late-wet,6,Male,1,1992,48,59,186.0,0.0053763440860215,0.0053618720703066,0.769595492,0.279346481,p,,,
United States of America,102,Late-wet,6,Female,2,1992,48,59,242.0,0.012396694214876,0.0071127333691816,0.769595492,0.244032033,p,,,
United States of America,102,Late-wet,6,Male,1,1992,60,69,140.0,0.0214285714285714,0.0122385187464771,0.769595492,0.279346481,p,,,
United States of America,102,Late-wet,6,Female,2,1992,60,69,225.0,0.0044444444444444,0.0044345569028431,0.769595492,0.244032033,p,,,
United States of America,102,Late-wet,6,Male,1,1992,70,82,67.0,0.0,0.0,0.769595492,0.279346481,p,,,
United States of America,102,Late-wet,6,Female,2,1992,70,82,126.0,0.0158730158730158,0.011134482133527,0.769595492,0.244032033,p,,,
China,6,Late-wet,6,Male,1,2006,30,39,549.0,0.0,0.0,0.59875817,0.498311237,p,,,
China,6,Late-wet,6,Female,2,2006,30,39,671.0,0.0,0.0,0.59875817,0.038673978,p,,,
China,6,Late-wet,6,Male,1,2006,40,49,597.0,0.0,0.0,0.59875817,0.498311237,p,,,
China,6,Late-wet,6,Female,2,2006,40,49,715.0,0.0,0.0,0.59875817,0.038673978,p,,,
China,6,Late-wet,6,Male,1,2006,50,59,1134.0,0.0008818342151675,0.0008814453136204,0.59875817,0.498311237,p,,,
China,6,Late-wet,6,Female,2,2006,50,59,1304.0,0.0,0.0,0.59875817,0.038673978,p,,,
China,6,Late-wet,6,Male,1,2006,60,69,537.0,0.0018621973929236,0.0018604626953949,0.59875817,0.498311237,p,,,
China,6,Late-wet,6,Female,2,2006,60,69,534.0,0.0,0.0,0.59875817,0.038673978,p,,,
China,6,Late-wet,6,Male,1,2006,70,95,235.0,0.0042553191489361,0.0042462556260815,0.59875817,0.498311237,p,,,
China,6,Late-wet,6,Female,2,2006,70,95,295.0,0.0033898305084745,0.0033840801557193,0.59875817,0.038673978,p,,,
Iceland,83,Late-wet,6,Male,1,2002,66,69,194.0,0.0051546391752577,0.0051413368584357,0.813400392,0.240309421,p,,,
Iceland,83,Late-wet,6,Female,2,2002,66,69,336.0,0.0059523809523809,0.0041964235457746,0.813400392,0.232456427,p,,,
Iceland,83,Late-wet,6,Male,1,2002,70,74,685.0,0.0058394160583941,0.0029111708529427,0.813400392,0.240309421,p,,,
Iceland,83,Late-wet,6,Female,2,2002,70,74,897.0,0.0133779264214046,0.0038359557952291,0.813400392,0.232456427,p,,,
Iceland,83,Late-wet,6,Male,1,2002,75,79,687.0,0.0145560407569141,0.0045694005407589,0.813400392,0.240309421,p,,,
Iceland,83,Late-wet,6,Female,2,2002,75,79,845.0,0.0307692307692307,0.0059407812534963,0.813400392,0.232456427,p,,,
Iceland,83,Late-wet,6,Male,1,2002,80,84,502.0,0.0637450199203187,0.0109035606191122,0.813400392,0.240309421,p,,,
Iceland,83,Late-wet,6,Female,2,2002,80,84,690.0,0.0594202898550724,0.0089999612727517,0.813400392,0.232456427,p,,,
Iceland,83,Late-wet,6,Male,1,2002,85,91,192.0,0.1145833333333333,0.022987087980669,0.813400392,0.240309421,p,,,
Iceland,83,Late-wet,6,Female,2,2002,85,91,244.0,0.1147540983606557,0.0204042742297937,0.813400392,0.232456427,p,,,
Thailand,18,Late-wet,6,Both,3,2006,50,95,5444.0,0.0018368846436443,0.0005803401828724,0.610356678,0.225473504,p,,,
United States of America,102,Late-wet,6,Both,3,2001,40,49,642664.0,0.0013366238034182,4.557452708674193e-05,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,50,59,606342.0,0.0032885731155024,7.352408758313254e-05,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,60,69,312979.0,0.0088120928241191,0.0001670551734941,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,70,79,150705.0,0.03358879930991,0.0004641030114756,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,80,87,44254.0,0.0758801464274415,0.0012587861755756,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,40,49,551213.0,0.0012753690497139,4.80707713923112e-05,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,50,59,531039.0,0.0032615306973687,7.824167454194879e-05,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,60,69,276062.0,0.0088856850997239,0.0001786092794727,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,70,79,135578.0,0.0350499343551313,0.000499460805146,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,80,87,41116.0,0.0782420468917209,0.0013244120387984,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,40,49,27696.0,0.000974870017331,0.0001875223504664,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,50,59,26869.0,0.0027168856302802,0.0003175551494539,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,60,69,14659.0,0.0071628351183573,0.0006965131457547,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,70,79,7504.0,0.0142590618336887,0.0013686123673299,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,80,87,1587.0,0.0340264650283553,0.0045509552724277,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,40,49,44673.0,0.0021713339153403,0.000220226074177,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,50,59,33234.0,0.0035505807305771,0.0003262766670675,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,60,69,15150.0,0.0099009900990099,0.0008044004591112,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,70,79,5393.0,0.0305952160207676,0.0023451149275151,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,80,87,1068.0,0.0571161048689138,0.0071010533212392,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,40,49,19082.0,0.0016769730636201,0.0002962010828618,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,50,59,15200.0,0.0046710526315789,0.0005530557397251,0.796676793,0.246828435,p,,,
