area,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob,data_type,upper_ci,lower_ci,age_weights
Barbados,107,Late,3,Male,1,1995,40,49,262.5,0.0038095238095238,0.0038022606498006,0.676012247,0.165614195,p,,,
Barbados,107,Late,3,Female,2,1995,40,49,317.0,0.0047318611987381,0.0038543967635868,0.676012247,0.049164157,p,,,
Barbados,107,Late,3,Male,1,1995,50,59,196.5,0.0025445292620865,0.0035939266220226,0.676012247,0.165614195,p,,,
Barbados,107,Late,3,Female,2,1995,50,59,285.5,0.010507880910683,0.0060347694699127,0.676012247,0.049164157,p,,,
Barbados,107,Late,3,Male,1,1995,60,69,152.0,0.0032894736842105,0.0046443606488006,0.676012247,0.165614195,p,,,
Barbados,107,Late,3,Female,2,1995,60,69,232.5,0.0043010752688172,0.0042918156773041,0.676012247,0.049164157,p,,,
Barbados,107,Late,3,Male,1,1995,70,79,88.0,0.0056818181818181,0.0080124442445705,0.676012247,0.165614195,p,,,
Barbados,107,Late,3,Female,2,1995,70,79,112.0,0.0133928571428571,0.010861748297354,0.676012247,0.049164157,p,,,
Barbados,107,Late,3,Male,1,1995,80,95,15.0,0.0,0.0,0.676012247,0.165614195,p,,,
Barbados,107,Late,3,Female,2,1995,80,95,11.0,0.0,0.0,0.676012247,0.049164157,p,,,
Barbados,107,Late-wet,6,Male,1,1995,40,95,712.0,0.0021067415730337,0.0017183343830394,0.676012247,0.165614195,p,,,
Barbados,107,Late-wet,6,Female,2,1995,40,95,956.0,0.0073221757322175,0.0027573715340791,0.676012247,0.049164157,p,,,
Barbados,107,Late-dry,7,Male,1,1995,40,95,714.0,0.0014005602240896,0.0013995790959663,0.676012247,0.165614195,p,,,
Barbados,107,Late-dry,7,Female,2,1995,40,95,958.0,0.0,0.0,0.676012247,0.049164157,p,,,
Italy,86,Late,3,Male,1,1991,60,89,81.0,0.0061728395061728,0.0087027280798693,0.711457349,0.386910455,p,,,
Italy,86,Late,3,Female,2,1991,60,89,103.0,0.0145631067961165,0.0118038263981015,0.711457349,0.258643039,p,,,
Italy,86,Late-wet,6,Both,3,1991,60,74,136.0,0.0,0.0,0.711457349,0.321166262,p,,,
Italy,86,Late-wet,6,Both,3,1991,75,89,48.0,0.0208333333333333,0.0206151772344408,0.711457349,0.321166262,p,,,
Italy,86,Late-dry,7,Both,3,1991,60,74,136.0,0.0,0.0,0.711457349,0.321166262,p,,,
Italy,86,Late-dry,7,Both,3,1991,75,89,48.0,0.0208333333333333,0.0206151772344408,0.711457349,0.321166262,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,48,54,1059.0,0.0226628895184136,0.0045733227916937,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,48,54,1578.0,0.0228136882129277,0.0037586591064144,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,55,59,1372.0,0.0357142857142857,0.0050101046227651,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,55,59,1849.0,0.0329908058409951,0.0041537782504483,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,60,64,1294.0,0.0579598145285935,0.0064957764442685,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,60,64,1565.0,0.0434504792332268,0.0051533998881739,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,65,72,1386.0,0.062049062049062,0.0064800156741329,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,65,72,1429.0,0.0692792162351294,0.0067173051029954,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,48,54,776.0,0.0257731958762886,0.0056883107500321,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,48,54,1098.0,0.0200364298724954,0.0042287690370514,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,55,59,1106.0,0.0397830018083182,0.0058770029155115,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,55,59,1354.0,0.0310192023633678,0.0047115474167879,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,60,64,1103.0,0.0598368087035358,0.007141642023775,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,60,64,1204.0,0.0448504983388704,0.0059649398646918,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,65,72,1191.0,0.0612930310663308,0.0069504782654444,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,65,72,1152.0,0.078125,0.0079068735686791,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,48,54,283.0,0.0141342756183745,0.0070170156319129,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,48,54,480.0,0.0291666666666666,0.0076805995076098,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,55,59,266.0,0.018796992481203,0.0083268894884057,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,55,59,495.0,0.0383838383838383,0.0086352015452328,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,60,64,191.0,0.0471204188481675,0.0153322855090355,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,60,64,361.0,0.038781163434903,0.0101617370422665,0.773103517,0.241955272,p,,,
United States of America,102,Early to intermediate,2,Male,1,1993,65,72,195.0,0.0666666666666666,0.0178630433881888,0.773103517,0.278045694,p,,,
United States of America,102,Early to intermediate,2,Female,2,1993,65,72,277.0,0.0324909747292418,0.0106529281563634,0.773103517,0.241955272,p,,,
United States of America,102,Late,3,Male,1,1993,48,54,1059.0,0.0,0.0,0.773103517,0.278045694,p,,,
United States of America,102,Late,3,Female,2,1993,48,54,1578.0,0.0012674271229404,0.0008956381951271,0.773103517,0.241955272,p,,,
United States of America,102,Late,3,Male,1,1993,55,59,1372.0,0.0,0.0,0.773103517,0.278045694,p,,,
United States of America,102,Late,3,Female,2,1993,55,59,1849.0,0.0005408328826392,0.0005406866127562,0.773103517,0.241955272,p,,,
United States of America,102,Late,3,Male,1,1993,60,64,1294.0,0.0015455950540958,0.0010920558261261,0.773103517,0.278045694,p,,,
United States of America,102,Late,3,Female,2,1993,60,64,1565.0,0.0006389776357827,0.0006387734569515,0.773103517,0.241955272,p,,,
United States of America,102,Late,3,Male,1,1993,65,72,1386.0,0.0036075036075036,0.0016104119925897,0.773103517,0.278045694,p,,,
United States of America,102,Late,3,Female,2,1993,65,72,1429.0,0.0027991602519244,0.0013976199287454,0.773103517,0.241955272,p,,,
United States of America,102,Late,3,Male,1,1993,48,54,776.0,0.0,0.0,0.773103517,0.278045694,p,,,
