original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
55,Greece,82,Late-dry,7,Male,1,2000,60,64,161,0.0,0.0,European ancestry,0.0,Late-dry,14.051245616860742,0.73271054,57.94129440648253,p,,
56,Greece,82,Late-dry,7,Female,2,2000,60,64,150,0.0066666666666666,0.0066444072834338,European ancestry,1.0,Late-dry,24.35877614407825,0.73271054,41.69867769743265,p,,
57,Greece,82,Late-dry,7,Male,1,2000,65,69,486,0.0020576131687242,0.0020554951926933,European ancestry,1.0,Late-dry,14.051245616860742,0.73271054,57.94129440648253,p,,
58,Greece,82,Late-dry,7,Female,2,2000,65,69,408,0.0024509803921568,0.0024479748969832,European ancestry,1.0,Late-dry,24.35877614407825,0.73271054,41.69867769743265,p,,
59,Greece,82,Late-dry,7,Male,1,2000,70,74,388,0.0206185567010309,0.0072142170311596,European ancestry,8.0,Late-dry,14.051245616860742,0.73271054,57.94129440648253,p,,
60,Greece,82,Late-dry,7,Female,2,2000,70,74,306,0.0163398692810457,0.0072474647252812,European ancestry,5.0,Late-dry,24.35877614407825,0.73271054,41.69867769743265,p,,
61,Greece,82,Late-dry,7,Male,1,2000,75,79,180,0.0166666666666666,0.009541980020732,European ancestry,3.0,Late-dry,14.051245616860742,0.73271054,57.94129440648253,p,,
62,Greece,82,Late-dry,7,Female,2,2000,75,79,198,0.0252525252525252,0.0111497690379883,European ancestry,5.0,Late-dry,24.35877614407825,0.73271054,41.69867769743265,p,,
63,Greece,82,Late-dry,7,Male,1,2000,80,95,137,0.0583941605839416,0.0200335999865405,European ancestry,8.0,Late-dry,14.051245616860742,0.73271054,57.94129440648253,p,,
64,Greece,82,Late-dry,7,Female,2,2000,80,95,140,0.0285714285714285,0.014080153722988,European ancestry,4.0,Late-dry,24.35877614407825,0.73271054,41.69867769743265,p,,
93,Norway,90,Late-dry,7,Male,1,2002,51,60,75,0.0,0.0,European ancestry,0.0,Late-dry,21.5664140825293,0.856757888,38.05582485011371,p,,
94,Norway,90,Late-dry,7,Female,2,2002,51,60,85,0.0,0.0,European ancestry,0.0,Late-dry,30.08087921174948,0.856757888,32.401796620109465,p,,
95,Norway,90,Late-dry,7,Male,1,2002,61,70,79,0.0253164556962025,0.0176733843968922,European ancestry,2.0,Late-dry,21.5664140825293,0.856757888,38.05582485011371,p,,
96,Norway,90,Late-dry,7,Female,2,2002,61,70,83,0.0,0.0,European ancestry,0.0,Late-dry,30.08087921174948,0.856757888,32.401796620109465,p,,
97,Norway,90,Late-dry,7,Male,1,2002,71,80,44,0.0227272727272727,0.0224675239369127,European ancestry,1.0,Late-dry,21.5664140825293,0.856757888,38.05582485011371,p,,
98,Norway,90,Late-dry,7,Female,2,2002,71,80,46,0.0,0.0,European ancestry,0.0,Late-dry,30.08087921174948,0.856757888,32.401796620109465,p,,
99,Norway,90,Late-dry,7,Male,1,2002,81,90,25,0.12,0.0649923072370876,European ancestry,3.0,Late-dry,21.5664140825293,0.856757888,38.05582485011371,p,,
100,Norway,90,Late-dry,7,Female,2,2002,81,90,22,0.0454545454545454,0.0444094736781088,European ancestry,1.0,Late-dry,30.08087921174948,0.856757888,32.401796620109465,p,,
112,Norway,90,Late-dry,7,Both,3,2009,65,69,976,0.0030737704918032,0.0017719127003295,European ancestry,3.0,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
113,Norway,90,Late-dry,7,Both,3,2009,70,74,780,0.0038461538461538,0.0022163035021802,European ancestry,3.0,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
114,Norway,90,Late-dry,7,Both,3,2009,75,79,554,0.0144404332129963,0.0050684675198041,European ancestry,8.0,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
115,Norway,90,Late-dry,7,Both,3,2009,80,87,321,0.0373831775700934,0.0105879605414047,European ancestry,11.999999999999998,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
125,Germany,81,Late-dry,7,Both,3,2010,90,92,89,0.146067415730337,0.037436346844756,European ancestry,13.0,Late-dry,18.05210317103823,0.87794671,31.25754054335163,p,,
