original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
3,United States of America,102,Early to intermediate,2,Female,2,1993,55,59,1354,0.0310192023633678,0.0047115474167879,European ancestry,10.542276850803846,Intermediate,25.710959528308702,0.773103517,35.59556237485877,p,,
4,United States of America,102,Early to intermediate,2,Male,1,1993,60,64,1103,0.0598368087035358,0.007141642023775,European ancestry,19.960252392466074,Intermediate,15.35815191283064,0.773103517,40.93012527867885,p,,
5,United States of America,102,Early to intermediate,2,Female,2,1993,60,64,1204,0.0448504983388704,0.0059649398646918,European ancestry,13.743188019795056,Intermediate,25.710959528308702,0.773103517,35.59556237485877,p,,
6,United States of America,102,Early to intermediate,2,Male,1,1993,65,72,1191,0.0612930310663308,0.0069504782654444,European ancestry,24.219513372353152,Intermediate,15.35815191283064,0.773103517,40.93012527867885,p,,
7,United States of America,102,Early to intermediate,2,Female,2,1993,65,72,1152,0.078125,0.0079068735686791,European ancestry,25.307917564896098,Intermediate,25.710959528308702,0.773103517,35.59556237485877,p,,
16,France,80,Early to intermediate,2,Male,1,1995,60,69,475,0.1936842105263158,0.0181322995969021,European ancestry,29.17891318993036,Intermediate,19.86069874227724,0.757125789,41.5842440722299,p,,
17,France,80,Early to intermediate,2,Female,2,1995,60,69,611,0.0687397708674304,0.0102357333365532,European ancestry,11.249001895209856,Intermediate,30.06338188585747,0.757125789,32.19175205429531,p,,
18,France,80,Early to intermediate,2,Male,1,1995,70,79,321,0.2242990654205607,0.0232813614347513,European ancestry,24.78260413096456,Intermediate,19.86069874227724,0.757125789,41.5842440722299,p,,
19,France,80,Early to intermediate,2,Female,2,1995,70,79,464,0.2995689655172414,0.0212653291776744,European ancestry,40.68307790042388,Intermediate,30.06338188585747,0.757125789,32.19175205429531,p,,
20,France,80,Early to intermediate,2,Male,1,1995,80,95,91,0.2747252747252747,0.0467928916072879,European ancestry,8.860809085987887,Intermediate,19.86069874227724,0.757125789,41.5842440722299,p,,
21,France,80,Early to intermediate,2,Female,2,1995,80,95,127,0.984251968503937,0.0110475104973683,European ancestry,37.79901207333711,Intermediate,30.06338188585747,0.757125789,32.19175205429531,p,,
28,United States of America,102,Early to intermediate,2,Both,3,1997,69,74,267,0.1310861423220973,0.0206543305226254,European ancestry,10.994071983519444,Intermediate,20.64139289467964,0.783979278,36.38047390588547,p,,
29,United States of America,102,Early to intermediate,2,Both,3,1997,75,79,1032,0.1337209302325581,0.0105947022673602,European ancestry,44.5176571529415,Intermediate,20.64139289467964,0.783979278,36.38047390588547,p,,
30,United States of America,102,Early to intermediate,2,Both,3,1997,80,84,466,0.2274678111587982,0.0194189305256087,European ancestry,34.656561958802655,Intermediate,20.64139289467964,0.783979278,36.38047390588547,p,,
31,United States of America,102,Early to intermediate,2,Both,3,1997,85,89,191,0.2617801047120419,0.0318085965436783,European ancestry,16.46393258005397,Intermediate,20.64139289467964,0.783979278,36.38047390588547,p,,
32,United States of America,102,Early to intermediate,2,Both,3,1997,90,97,42,0.2857142857142857,0.0697071480677523,European ancestry,3.973782264745713,Intermediate,20.64139289467964,0.783979278,36.38047390588547,p,,
81,Norway,90,Early to intermediate,2,Both,3,2002,51,60,160,0.33125,0.0372091586088022,European ancestry,15.061563840517106,Intermediate,25.9340499414573,0.856757888,35.20075789112773,p,,
82,Norway,90,Early to intermediate,2,Both,3,2002,61,70,162,0.4074074074074074,0.0386042449368183,European ancestry,19.628999711230225,Intermediate,25.9340499414573,0.856757888,35.20075789112773,p,,
83,Norway,90,Early to intermediate,2,Both,3,2002,71,80,90,0.5666666666666667,0.0522340412157473,European ancestry,16.353737496284626,Intermediate,25.9340499414573,0.856757888,35.20075789112773,p,,
84,Norway,90,Early to intermediate,2,Both,3,2002,81,90,47,0.574468085106383,0.0721190658977913,European ancestry,8.873147369585961,Intermediate,25.9340499414573,0.856757888,35.20075789112773,p,,
104,Norway,90,Early to intermediate,2,Female,2,2009,65,69,603,0.5671641791044776,0.0201770345884815,European ancestry,94.72526450253083,Intermediate,30.82004656943528,0.876582817,24.62771218645365,p,,
105,Norway,90,Early to intermediate,2,Female,2,2009,70,74,398,0.6206030150753769,0.0243227313058733,European ancestry,71.30879487152733,Intermediate,30.82004656943528,0.876582817,24.62771218645365,p,,
106,Norway,90,Early to intermediate,2,Female,2,2009,75,79,288,0.6215277777777778,0.0285792635117907,European ancestry,52.96602684248432,Intermediate,30.82004656943528,0.876582817,24.62771218645365,p,,
107,Norway,90,Early to intermediate,2,Female,2,2009,80,87,175,0.6742857142857143,0.0354259380193115,European ancestry,35.500084595104376,Intermediate,30.82004656943528,0.876582817,24.62771218645365,p,,
108,Norway,90,Early to intermediate,2,Male,1,2009,65,69,365,0.5178082191780822,0.0261545913793041,European ancestry,61.83567960746275,Intermediate,22.588186152799487,0.876582817,32.32006845362921,p,,
109,Norway,90,Early to intermediate,2,Male,1,2009,70,74,365,0.5506849315068493,0.0260363832746085,European ancestry,68.32074231462592,Intermediate,22.588186152799487,0.876582817,32.32006845362921,p,,
110,Norway,90,Early to intermediate,2,Male,1,2009,75,79,234,0.6452991452991453,0.0312754619945338,European ancestry,52.49693426440361,Intermediate,22.588186152799487,0.876582817,32.32006845362921,p,,
111,Norway,90,Early to intermediate,2,Male,1,2009,80,87,111,0.6306306306306306,0.0458095979499245,European ancestry,24.70056105863935,Intermediate,22.588186152799487,0.876582817,32.32006845362921,p,,
120,United Kingdom,95,Early to intermediate,2,Both,3,2005,39,45,245,0.0163265306122449,0.0080963521668617,European ancestry,2.217803439675806,Intermediate,34.62475816655215,0.804489194,34.09332067948443,p,,
121,United Kingdom,95,Early to intermediate,2,Both,3,2005,46,52,165,0.0181818181818181,0.0104014100644973,European ancestry,1.0888753999419394,Intermediate,34.62475816655215,0.804489194,34.09332067948443,p,,
122,United Kingdom,95,Early to intermediate,2,Both,3,2005,53,59,15,0.0,0.0,European ancestry,0.01,Intermediate,34.62475816655215,0.804489194,34.09332067948443,p,,
123,Germany,81,Early to intermediate,2,Both,3,2010,90,92,89,0.3370786516853932,0.050107371709043,European ancestry,9.924140449854749,Intermediate,18.05210317103823,0.87794671,31.25754054335163,p,,
124,Germany,81,Early to intermediate,2,Both,3,2010,93,100,66,0.2727272727272727,0.0548202444686842,European ancestry,5.969511972043579,Intermediate,18.05210317103823,0.87794671,31.25754054335163,p,,
