age,sex,mean,lower_ci,upper_ci
22,Male,0.0,0.0,0.0
23,Male,0.0,0.0,0.0
24,Male,0.0,0.0,0.0
25,Male,0.0,0.0,0.0
26,Male,0.0,0.0,0.0
27,Male,0.0,0.0,0.0
28,Male,0.0,0.0,0.0
29,Male,0.0,0.0,0.0
30,Male,3.3802840655473093e-07,5.618126028124428e-14,1.6203454300327076e-06
31,Male,0.004111017980129348,0.0031306523024292082,0.005289640188326805
32,Male,0.008235427108522358,0.006277155097445025,0.01059031952886326
33,Male,0.012355731619799517,0.009424340794512251,0.015888604322119172
34,Male,0.01646873856494032,0.01256374732876478,0.021177310275402855
35,Male,0.02057692173866507,0.01569573288284801,0.026462056805689423
36,Male,0.023051717165650062,0.01779607240671758,0.02928965227208656
37,Male,0.02550246212014621,0.019602667932725658,0.03247903418591644
38,Male,0.027964492529112255,0.021290031426640873,0.035991632716073786
39,Male,0.030455336144100873,0.022905477699999094,0.039625203863716756
40,Male,0.033014220037716695,0.024488552670516372,0.04344694623956928
41,Male,0.03634458168645754,0.0276172574573626,0.04686706246419953
42,Male,0.03962967528339501,0.030362442357609556,0.050541644684296214
43,Male,0.04295374311377633,0.03289611750987976,0.054835790488378194
44,Male,0.046292325010350445,0.03528024967589691,0.059396302814837564
45,Male,0.049727631453832924,0.03754798495928481,0.06437792291114541
46,Male,0.05324372605622992,0.041040493166070786,0.06771099624192219
47,Male,0.05678809511819573,0.04411225834827873,0.07152539133147691
48,Male,0.060430076861336376,0.04699718503466453,0.07606859358902998
49,Male,0.06404476088154006,0.049592487043994,0.08104863383794011
50,Male,0.06767737180686534,0.0516971701512778,0.0864588228420152
51,Male,0.07150893899933383,0.056051001028657385,0.08986782779465038
52,Male,0.07523500395828323,0.0596569372065569,0.09349393619233289
53,Male,0.07905150043720201,0.0629090810276152,0.0979703114882643
54,Male,0.08301648784777697,0.06576682438403864,0.10298750160350655
55,Male,0.08692055136491357,0.06818398865308123,0.10862543658983256
56,Male,0.09140537012727222,0.07307176831704042,0.1126655114707786
57,Male,0.09556826172905616,0.07700741720514288,0.11716643751220403
58,Male,0.09951424023653643,0.0801838112890754,0.12236605579691072
59,Male,0.10321618240928898,0.08244594824986022,0.12793807986879804
60,Male,0.10702120528131409,0.08438621940004372,0.13441146125213002
61,Male,0.11189854090602006,0.09016049368286584,0.13812004424105262
62,Male,0.11670772998470519,0.09515522989670083,0.14287621677916135
63,Male,0.12219419730600951,0.10001212643745166,0.149411901304354
64,Male,0.1278145613111922,0.10401987336696068,0.15690610174205585
65,Male,0.1334852833688455,0.10756827885572764,0.165328744562732
66,Male,0.13923007006044383,0.11399854861027375,0.17000196021441688
67,Male,0.14450340679892437,0.11918817121313972,0.17508320856321286
68,Male,0.149714803668693,0.12331833437153447,0.18132550141904755
69,Male,0.15453757226791126,0.12622763800694559,0.18855062371381062
70,Male,0.15985877596651898,0.1291127347760124,0.197129754659328
71,Male,0.1660650498291849,0.1358821758090346,0.2022049006890964
72,Male,0.1727654684036695,0.14186874490007803,0.20922794589890772
73,Male,0.1783229531229335,0.14572722813940223,0.21622503476098726
74,Male,0.18484436930898196,0.15007912769312112,0.22505248169626416
75,Male,0.18955613305097743,0.1519486140442412,0.233278702514796
76,Male,0.1965966287973589,0.15967540609698316,0.23983446666157637
77,Male,0.20280708031696618,0.1653968114641598,0.2465195621128758
78,Male,0.20969214941679482,0.17052153973297612,0.25545340569037284
79,Male,0.21380410334418942,0.1724140269765684,0.26260421831397573
80,Male,0.21899614906078477,0.17474363352447728,0.271949838832209
81,Male,0.22594843809185558,0.18289042610781164,0.27777905190488794
82,Male,0.23185224583994726,0.18845817837758652,0.2840123038538695
83,Male,0.23877946082311555,0.19389335910556252,0.2924002283144679
84,Male,0.2455262099481662,0.19821259993942741,0.301874579046798
85,Male,0.2530914354556293,0.20275984669438835,0.31328965657770663
86,Male,0.26084992055059797,0.21085168884451516,0.32027362247806135
87,Male,0.26731522912842004,0.21665332528566988,0.32674033969503247
88,Male,0.2746814495213834,0.22153214028587062,0.33654950371808157
89,Male,0.2815335726854977,0.22518447315328616,0.34650198499095863
90,Male,0.2888402727789844,0.2287837293919072,0.3593407318731308
91,Male,0.2956538763341383,0.23469908507447587,0.36661662152735613
92,Male,0.3007609536930502,0.23820824762531542,0.3722706510058467
93,Male,0.3081009807697158,0.2428760153703068,0.38226870662319035
94,Male,0.3142947670202582,0.2461404387087162,0.39327032905832454
95,Male,0.3205854392371022,0.24829123280718957,0.4057249954551164
96,Male,0.32528434138881,0.2527296574813449,0.4105484723198318
97,Male,0.3299832295773053,0.25624378328532793,0.415623996793704
98,Male,0.33468209528201687,0.2592756585898618,0.4229392577266964
99,Male,0.3393809210358079,0.2621630546950062,0.42967850200796065
100,Male,0.3440797156241744,0.264421651652744,0.43845792490753255
0,Female,0.0,0.0,0.0
1,Female,0.0,0.0,0.0
2,Female,0.0,0.0,0.0
3,Female,0.0,0.0,0.0
4,Female,0.0,0.0,0.0
5,Female,0.0,0.0,0.0
6,Female,0.0,0.0,0.0
7,Female,0.0,0.0,0.0
8,Female,0.0,0.0,0.0
9,Female,0.0,0.0,0.0
10,Female,0.0,0.0,0.0
11,Female,0.0,0.0,0.0
12,Female,0.0,0.0,0.0
13,Female,0.0,0.0,0.0
14,Female,0.0,0.0,0.0
15,Female,0.0,0.0,0.0
16,Female,0.0,0.0,0.0
17,Female,0.0,0.0,0.0
18,Female,0.0,0.0,0.0
19,Female,0.0,0.0,0.0
20,Female,0.0,0.0,0.0
21,Female,0.0,0.0,0.0
22,Female,0.0,0.0,0.0
23,Female,0.0,0.0,0.0
24,Female,0.0,0.0,0.0
25,Female,0.0,0.0,0.0
26,Female,0.0,0.0,0.0
27,Female,0.0,0.0,0.0
28,Female,0.0,0.0,0.0
29,Female,0.0,0.0,0.0
30,Female,3.361786138546261e-07,5.544877604237692e-14,1.6046811085884632e-06
31,Female,0.004085013278690238,0.0030085108543650035,0.0053406168153042125
32,Female,0.008165205356551249,0.006015304727999874,0.010675274924554208
33,Female,0.01223772532789624,0.009018185820220691,0.01599969706831687
34,Female,0.0163081866498635,0.012021316796630386,0.021330078583935312
35,Female,0.020391469591585446,0.015030557398938275,0.026662336189659724
36,Female,0.022887659196181624,0.017078259160165064,0.029587876529872065
37,Female,0.02537743081802017,0.01893200919556228,0.03277054352742978
38,Female,0.027891751140445866,0.020633477518152116,0.03626081824829313
39,Female,0.030415929753061687,0.02231012572574782,0.039913241569078925
40,Female,0.03296381376973144,0.023914013385931906,0.04370869175243011
41,Female,0.03624259066962829,0.026789602227601846,0.047187744983027406
42,Female,0.039479040978155834,0.02941832744252639,0.050951045206210036
43,Female,0.042760033163484756,0.03184759660002159,0.05536421333258358
