age,sex,mean,lower_ci,upper_ci
78,Both,0.264421418462675,0.2221884228552967,0.31149075070412824
79,Both,0.26841982675076936,0.22372900244117386,0.3187038514013746
80,Both,0.27415316121365224,0.22637399153115462,0.3279736625016053
81,Both,0.2803647123948961,0.23464362956799897,0.33249797685819615
82,Both,0.2856638698674084,0.24085732605783963,0.336880171133965
83,Both,0.2906690032051014,0.24598110620517608,0.3415026313247723
84,Both,0.2958908664789076,0.25059604594002,0.3468644797599865
85,Both,0.30319745027820016,0.25619434582431355,0.3559701718410958
86,Both,0.3104181003157387,0.2610735583296056,0.36626605066033724
87,Both,0.3164314623597044,0.26454544515553835,0.37543613191143016
88,Both,0.3227788268057288,0.26804058615329507,0.38598998717557226
89,Both,0.3294035916786149,0.2713391776489242,0.39767688932180273
90,Both,0.33605484366704164,0.27432954906161267,0.4094709953941222
91,Both,0.34049171211033524,0.2794472774000012,0.4133856100184496
92,Both,0.34379956415423607,0.28289541771225785,0.4161722847153747
93,Both,0.3494460167166443,0.2877352631008023,0.4223364316202229
94,Both,0.3533812067069246,0.2908649575794003,0.4271117879697554
95,Both,0.3584901356531239,0.29428912166413146,0.43435561084435226
96,Both,0.3621956496252259,0.2966771071169082,0.4401437177526603
97,Both,0.36590108831958146,0.298927154715097,0.4466753054224486
98,Both,0.369606391871129,0.3005229456938089,0.4533103260813798
99,Both,0.3733113619603719,0.3022840623211834,0.46041589066876226
100,Both,0.37701566073821086,0.30393112154396124,0.4678772960874859
0,Male,0.0,0.0,0.0
1,Male,0.0,0.0,0.0
2,Male,0.0,0.0,0.0
3,Male,0.0,0.0,0.0
4,Male,0.0,0.0,0.0
5,Male,0.0,0.0,0.0
6,Male,0.0,0.0,0.0
7,Male,0.0,0.0,0.0
8,Male,0.0,0.0,0.0
9,Male,0.0,0.0,0.0
10,Male,0.0,0.0,0.0
11,Male,0.0,0.0,0.0
12,Male,0.0,0.0,0.0
13,Male,0.0,0.0,0.0
14,Male,0.0,0.0,0.0
15,Male,0.0,0.0,0.0
16,Male,0.0,0.0,0.0
17,Male,0.0,0.0,0.0
18,Male,0.0,0.0,0.0
19,Male,0.0,0.0,0.0
20,Male,0.0,0.0,0.0
21,Male,0.0,0.0,0.0
22,Male,0.0,0.0,0.0
23,Male,0.0,0.0,0.0
24,Male,0.0,0.0,0.0
25,Male,0.0,0.0,0.0
26,Male,0.0,0.0,0.0
27,Male,0.0,0.0,0.0
28,Male,0.0,0.0,0.0
29,Male,0.0,0.0,0.0
30,Male,1.1285256988920052e-06,4.4570115968319427e-07,1.668898892439539e-06
31,Male,0.005341724028204289,0.00405338828901803,0.0069438736948360365
32,Male,0.01069133649925518,0.008115790872896616,0.013891641391410454
33,Male,0.01603448863187475,0.012168053744744976,0.020829327676567633
34,Male,0.02137485921094688,0.01621866940584052,0.027765916022774978
35,Male,0.02672681547568081,0.02028795724730469,0.034718230652179105
36,Male,0.03206223433782211,0.024337053919961146,0.041666542194100126
37,Male,0.037391136478865085,0.02836971797130146,0.04858341280157814
38,Male,0.04275084584815637,0.03242255987951473,0.055512411571332604
39,Male,0.04814001275488644,0.03650291154114506,0.06252158349208907
40,Male,0.05358526083842789,0.04065555401239015,0.06956230604138511
41,Male,0.05806173992070075,0.0451667372515754,0.07394031286900345
42,Male,0.06249618291548023,0.04938709457651167,0.07851628333653561
43,Male,0.06694286186593962,0.05336810670672822,0.08331874003286002
44,Male,0.07143948169199676,0.05709672812138336,0.08846156883977081
45,Male,0.07600132140353243,0.06082851437240522,0.09420841797096027
46,Male,0.08066024702401607,0.06442385014818756,0.10016691170623551
47,Male,0.0853193106673703,0.06786538388074075,0.1063654059710467
48,Male,0.09009611241157436,0.07134924523913841,0.11286355853278024
49,Male,0.09487915797021707,0.07479605233847025,0.11938962582925979
50,Male,0.09968323620190961,0.07807200371746707,0.12615778106224504
51,Male,0.10539628654424547,0.08459434399346896,0.13057652204239517
52,Male,0.11094913976808092,0.09060218077070757,0.13519425161506016
53,Male,0.11659531034936733,0.09622963241228664,0.14066182996638993
54,Male,0.1223638404537151,0.10164548852623326,0.14684409882843552
55,Male,0.12828326482312075,0.10678111916908549,0.1535274225827345
56,Male,0.1340448537372003,0.11149527461357697,0.1604549484379604
57,Male,0.13960821215080169,0.11570177566782108,0.16770177314535734
58,Male,0.14512610307365922,0.11952098342682513,0.17504941110838645
59,Male,0.15053960622175114,0.12307223588805498,0.1826086651305122
60,Male,0.15599709971684894,0.12637787735172434,0.1905353038365984
61,Male,0.16183383788854333,0.1333276712044074,0.19508880600342313
62,Male,0.16737002596096873,0.13958422679820748,0.20001707150298637
63,Male,0.17351917078159876,0.14573404840944035,0.20602232926135725
64,Male,0.1796537349724146,0.15134029525278914,0.2124920764661587
65,Male,0.18572335808078463,0.15649736738596012,0.21976696994682351
66,Male,0.19196242640000497,0.16148502472438592,0.22759965037903976
67,Male,0.19767851355751295,0.16530703499563287,0.23544683264293112
68,Male,0.20336956664144817,0.16888320170336274,0.2440704870311228
69,Male,0.20906633326054458,0.17216434537414643,0.25273245555019397
70,Male,0.214881216789128,0.1754115310061708,0.26172095878398277
71,Male,0.22160539049125363,0.18331158995577526,0.26710227395114655
72,Male,0.22804118887695973,0.19060328061141749,0.27257100875026224
73,Male,0.23462267415680318,0.19695125247450826,0.2789486526885322
74,Male,0.24153541862570133,0.20320108836370632,0.2865245124803921
75,Male,0.24690831403101574,0.2074444076706518,0.293267166576001
76,Male,0.2540000579211956,0.21247752388912486,0.302658607407286
77,Male,0.25972741446865694,0.215993082398787,0.3105947230866454
78,Male,0.26658647127677737,0.22032184696089419,0.3207412429308178
79,Male,0.27127341345771633,0.22231817978786508,0.3287578611088845
80,Male,0.2772226876506236,0.22531676872519404,0.33843153133068593
81,Male,0.28372860807202477,0.2335271686827458,0.3438993473255864
82,Male,0.2892932278866392,0.24003989360358668,0.34924158925372695
83,Male,0.29417224434642564,0.24466534320644936,0.354182671997802
84,Male,0.2992124149533388,0.24879908755612326,0.3597838679690986
85,Male,0.30595673585301514,0.25386948069329757,0.3686411950520968
86,Male,0.312541248572872,0.2580566300344789,0.3777457059611977
87,Male,0.31819926106735247,0.26123697844944604,0.38714124293442576
88,Male,0.3241420340200047,0.26397537166841745,0.39712182834523047
89,Male,0.3302071198419737,0.2667218169498807,0.40766173439177283
90,Male,0.33658019376582543,0.2694015760487482,0.41934896873332295
91,Male,0.34061630936881504,0.27405068792942777,0.42244982153809535
92,Male,0.34359588797613777,0.277105722615459,0.42522509037271067
93,Male,0.3480818448812056,0.28065139937467404,0.43048109166519294
94,Male,0.3513957426563201,0.2833210397691904,0.4343443772838636
95,Male,0.3540948170480477,0.28440583664431907,0.43907779658555507
96,Male,0.3577540719292414,0.2868511316384054,0.44402126370133604
97,Male,0.3614131609275012,0.2892010840713691,0.4496145454843683
98,Male,0.3650720759697896,0.2912535678345624,0.4563175493482614
99,Male,0.3687307238674081,0.29307388441985827,0.46359249518819384
100,Male,0.37238895735974553,0.2950416453171218,0.47096492200338047
0,Female,0.0,0.0,0.0
1,Female,0.0,0.0,0.0
2,Female,0.0,0.0,0.0
3,Female,0.0,0.0,0.0
4,Female,0.0,0.0,0.0
5,Female,0.0,0.0,0.0
6,Female,0.0,0.0,0.0
7,Female,0.0,0.0,0.0
8,Female,0.0,0.0,0.0
9,Female,0.0,0.0,0.0
10,Female,0.0,0.0,0.0
11,Female,0.0,0.0,0.0
