original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
275,Republic of Korea,68,Late-dry,7,Female,2,2008,50,59,2295,0.0,0.0,Asian ancestry,0.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408
276,Republic of Korea,68,Late-dry,7,Female,2,2008,60,69,1908,0.000524109014675,0.0005239716515447,Asian ancestry,1.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408
277,Republic of Korea,68,Late-dry,7,Female,2,2008,70,95,1608,0.0049751243781094,0.0017545910842253,Asian ancestry,8.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408
323,Thailand,18,Late-dry,7,Both,3,2010,50,99,7043,0.0339344029532869,0.0021574690306306,Asian ancestry,239.0,Late-dry,12.33635621044494,0.62858944,27.62647249175156
359,Nepal,164,Late-dry,7,Both,3,2013,60,69,950,0.011578947368421,0.0034709130220433,Asian ancestry,11.0,Late-dry,10.35161990511118,0.380022326,33.207667631952795
360,Nepal,164,Late-dry,7,Both,3,2013,70,79,697,0.0057388809182209,0.0028611949235036,Asian ancestry,4.0,Late-dry,10.35161990511118,0.380022326,33.207667631952795
361,Nepal,164,Late-dry,7,Both,3,2013,80,95,213,0.0187793427230046,0.0093010875758381,Asian ancestry,4.0,Late-dry,10.35161990511118,0.380022326,33.207667631952795
363,India,163,Late-dry,7,Both,3,2009,60,95,4772,0.0121542330259849,0.0015862006860468,Asian ancestry,58.0,Late-dry,14.293387866913148,0.457672332,28.71197815737715
384,Japan,67,Late-dry,7,Male,1,2007,50,95,1158,0.0008635578583765,0.0008631849117564,Asian ancestry,1.0,Late-dry,34.00394278855204,0.83829416,39.77823107114854
387,Japan,67,Late-dry,7,Female,2,2007,50,95,1505,0.0,0.0,Asian ancestry,0.0,Late-dry,45.03614464687483,0.83829416,23.18462986558044
422,China,6,Late-dry,7,Both,3,2017,50,95,1202,0.0099833610648918,0.0028675262499744,Asian ancestry,12.0,Late-dry,19.02720801865242,0.684619661,39.63319644668382
452,China,6,Late-dry,7,Male,1,2017,50,59,1898,0.000526870389884,0.0005267315753935,Asian ancestry,1.0,Late-dry,14.31753661663098,0.684619661,49.96635407061304
453,China,6,Late-dry,7,Male,1,2017,60,69,1211,0.0016515276630883,0.0011668416791069,Asian ancestry,2.0,Late-dry,14.31753661663098,0.684619661,49.96635407061304
454,China,6,Late-dry,7,Male,1,2017,70,97,435,0.0068965517241379,0.0039679721502238,Asian ancestry,3.0,Late-dry,14.31753661663098,0.684619661,49.96635407061304
455,China,6,Late-dry,7,Female,2,2017,50,59,2168,0.0004612546125461,0.0004611482223676,Asian ancestry,1.0,Late-dry,23.77438266417515,0.684619661,28.832715354190608
456,China,6,Late-dry,7,Female,2,2017,60,69,1489,0.0013431833445265,0.0009491359766133,Asian ancestry,2.0,Late-dry,23.77438266417515,0.684619661,28.832715354190608
457,China,6,Late-dry,7,Female,2,2017,70,97,518,0.0,0.0,Asian ancestry,0.0,Late-dry,23.77438266417515,0.684619661,28.832715354190608
472,Republic of Korea,68,Late-dry,7,Male,1,2017,40,49,1536,0.0006510416666666,0.0006508297045361,Asian ancestry,1.0,Late-dry,23.19783401556728,0.872617764,37.53195561735441
473,Republic of Korea,68,Late-dry,7,Female,2,2017,40,49,2031,0.0,0.0,Asian ancestry,0.0,Late-dry,32.47878719118329,0.872617764,17.41166936028813
474,Republic of Korea,68,Late-dry,7,Male,1,2017,50,59,1609,0.0006215040397762,0.0006213108761228,Asian ancestry,1.0,Late-dry,23.19783401556728,0.872617764,37.53195561735441
475,Republic of Korea,68,Late-dry,7,Female,2,2017,50,59,2170,0.0,0.0,Asian ancestry,0.0,Late-dry,32.47878719118329,0.872617764,17.41166936028813
476,Republic of Korea,68,Late-dry,7,Male,1,2017,60,69,1521,0.0052596975673898,0.0018546870364605,Asian ancestry,8.0,Late-dry,23.19783401556728,0.872617764,37.53195561735441
477,Republic of Korea,68,Late-dry,7,Female,2,2017,60,69,1976,0.0010121457489878,0.0007153328370758,Asian ancestry,2.0,Late-dry,32.47878719118329,0.872617764,17.41166936028813
478,Republic of Korea,68,Late-dry,7,Male,1,2017,70,79,1000,0.014,0.0037153734670958,Asian ancestry,14.0,Late-dry,23.19783401556728,0.872617764,37.53195561735441
479,Republic of Korea,68,Late-dry,7,Female,2,2017,70,79,1284,0.0015576323987538,0.0011005542996168,Asian ancestry,2.0,Late-dry,32.47878719118329,0.872617764,17.41166936028813
480,Republic of Korea,68,Late-dry,7,Male,1,2017,80,95,267,0.0187265917602996,0.0082960002368685,Asian ancestry,5.0,Late-dry,23.19783401556728,0.872617764,37.53195561735441
481,Republic of Korea,68,Late-dry,7,Female,2,2017,80,95,343,0.0145772594752186,0.0064714585261753,Asian ancestry,5.0,Late-dry,32.47878719118329,0.872617764,17.41166936028813
485,Russian Federation,62,Late-dry,7,Both,3,2017,85,98,932,0.0675965665236051,0.0082234923816135,Asian ancestry,63.00000000000001,Late-dry,14.82683894765299,0.795669484,36.22062290827544
24,India,163,Late,3,Both,3,1996,40,49,1424,0.009129213483146,0.0025204042256952,Asian ancestry,8.894182551466697,Late-dry,13.75329146362457,0.370018644,35.164175693011366
25,India,163,Late,3,Both,3,1996,50,59,1047,0.0133715377268385,0.0035497204788805,Asian ancestry,7.797597226414712,Late-dry,13.75329146362457,0.370018644,35.164175693011366
26,India,163,Late,3,Both,3,1996,60,69,899,0.0344827586206896,0.006085568733159,Asian ancestry,16.648181633518718,Late-dry,13.75329146362457,0.370018644,35.164175693011366
27,India,163,Late,3,Both,3,1996,70,95,353,0.036827195467422,0.0100241850800761,Asian ancestry,7.624641982069031,Late-dry,13.75329146362457,0.370018644,35.164175693011366
28,China,6,Late,3,Both,3,2002,50,59,212,0.0566037735849056,0.0158709100214729,Asian ancestry,6.683654765498325,Late-dry,14.47829262425948,0.560542936,43.50083484766315
29,China,6,Late,3,Both,3,2002,60,69,311,0.135048231511254,0.0193802868880089,Asian ancestry,22.555600922831808,Late-dry,14.47829262425948,0.560542936,43.50083484766315
30,China,6,Late,3,Both,3,2002,70,79,381,0.2020997375328084,0.0205728609564081,Asian ancestry,42.12965130021436,Late-dry,14.47829262425948,0.560542936,43.50083484766315
31,China,6,Late,3,Both,3,2002,80,95,119,0.2352941176470588,0.0388847462961881,Asian ancestry,16.759737669091912,Late-dry,14.47829262425948,0.560542936,43.50083484766315
40,United States of America,102,Late,3,Male,1,2002,45,54,99,0.0,0.0,Asian ancestry,0.01,Late-dry,14.397347186789618,0.800403318,35.72280720992363
41,United States of America,102,Late,3,Female,2,2002,45,54,102,0.0,0.0,Asian ancestry,0.01,Late-dry,25.943561402943587,0.800403318,31.09972484695071
42,United States of America,102,Late,3,Male,1,2002,55,64,97,0.0103092783505154,0.010256000069563,Asian ancestry,0.5129059464469912,Late-dry,14.397347186789618,0.800403318,35.72280720992363
43,United States of America,102,Late,3,Female,2,2002,55,64,103,0.0,0.0,Asian ancestry,0.01,Late-dry,25.943561402943587,0.800403318,31.09972484695071
44,United States of America,102,Late,3,Male,1,2002,65,74,101,0.0099009900990099,0.0098518533684157,Asian ancestry,0.5238732216360367,Late-dry,14.397347186789618,0.800403318,35.72280720992363
45,United States of America,102,Late,3,Female,2,2002,65,74,101,0.0,0.0,Asian ancestry,0.01,Late-dry,25.943561402943587,0.800403318,31.09972484695071
46,United States of America,102,Late,3,Male,1,2002,75,85,50,0.06,0.0335857112474933,Asian ancestry,1.6323932393218512,Late-dry,14.397347186789618,0.800403318,35.72280720992363
47,United States of America,102,Late,3,Female,2,2002,75,85,46,0.0434782608695652,0.0300680032525271,Asian ancestry,1.170742770554361,Late-dry,25.943561402943587,0.800403318,31.09972484695071
56,China,6,Late,3,Both,3,2001,40,44,733,0.0013642564802182,0.0013633255647361,Asian ancestry,0.7161801563123389,Late-dry,14.31813828565601,0.553680374,44.28757119711542
57,China,6,Late,3,Both,3,2001,45,49,710,0.0,0.0,Asian ancestry,0.01,Late-dry,14.31813828565601,0.553680374,44.28757119711542
58,China,6,Late,3,Both,3,2001,50,54,595,0.0,0.0,Asian ancestry,0.01,Late-dry,14.31813828565601,0.553680374,44.28757119711542
59,China,6,Late,3,Both,3,2001,55,59,576,0.0052083333333333,0.0029991916148188,Asian ancestry,1.6121275638207382,Late-dry,14.31813828565601,0.553680374,44.28757119711542
60,China,6,Late,3,Both,3,2001,60,64,726,0.0013774104683195,0.0013764615116321,Asian ancestry,0.5299102903364947,Late-dry,14.31813828565601,0.553680374,44.28757119711542
61,China,6,Late,3,Both,3,2001,65,69,554,0.0,0.0,Asian ancestry,0.01,Late-dry,14.31813828565601,0.553680374,44.28757119711542
62,China,6,Late,3,Both,3,2001,70,74,302,0.0,0.0,Asian ancestry,0.01,Late-dry,14.31813828565601,0.553680374,44.28757119711542
63,China,6,Late,3,Both,3,2001,75,95,180,0.0111111111111111,0.0078129715221218,Asian ancestry,1.1822888134468057,Late-dry,14.31813828565601,0.553680374,44.28757119711542
83,India,163,Late,3,Both,3,2002,50,59,511,0.0039138943248532,0.0027621199762756,Asian ancestry,1.1139424609163875,Late-dry,14.11609810909598,0.407411414,33.25121624232787
84,India,163,Late,3,Both,3,2002,60,69,352,0.0056818181818181,0.0040062221222852,Asian ancestry,1.0740762344205623,Late-dry,14.11609810909598,0.407411414,33.25121624232787
