original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
432,China,6,Early,4,Male,1,2017,60,69,1211,0.1131296449215524,0.0091021965553205,Asian ancestry,137.0,Early,14.31753661663098,0.684619661,49.96635407061304
433,China,6,Early,4,Male,1,2017,70,97,435,0.1218390804597701,0.0156832379172458,Asian ancestry,53.0,Early,14.31753661663098,0.684619661,49.96635407061304
434,China,6,Early,4,Female,2,2017,50,59,2168,0.0857933579335793,0.006014774923018,Asian ancestry,186.0,Early,23.77438266417515,0.684619661,28.832715354190608
435,China,6,Early,4,Female,2,2017,60,69,1489,0.122229684351914,0.0084885095414026,Asian ancestry,182.0,Early,23.77438266417515,0.684619661,28.832715354190608
436,China,6,Early,4,Female,2,2017,70,97,518,0.1718146718146718,0.0165740639342643,Asian ancestry,89.0,Early,23.77438266417515,0.684619661,28.832715354190608
482,Russian Federation,62,Early,4,Both,3,2017,85,98,932,0.1351931330472103,0.0112002811614046,Asian ancestry,126.0,Early,14.82683894765299,0.795669484,36.22062290827544
0,Japan,67,Early to intermediate,2,Male,1,1998,50,59,155,0.0387096774193548,0.0154942733007713,Asian ancestry,3.658841015486664,Early,31.97009867492509,0.819016202,46.91428481221066
1,Japan,67,Early to intermediate,2,Female,2,1998,50,59,285,0.0631578947368421,0.0144086931690379,Asian ancestry,11.501677699937092,Early,43.41517567203204,0.819016202,30.504705402988257
2,Japan,67,Early to intermediate,2,Male,1,1998,60,69,231,0.0649350649350649,0.0162126697125288,Asian ancestry,9.507461689425806,Early,31.97009867492509,0.819016202,46.91428481221066
3,Japan,67,Early to intermediate,2,Female,2,1998,60,69,334,0.0658682634730539,0.0135727839845079,Asian ancestry,14.567266658021266,Early,43.41517567203204,0.819016202,30.504705402988257
4,Japan,67,Early to intermediate,2,Male,1,1998,70,79,180,0.1055555555555555,0.0229023992249858,Asian ancestry,11.206812452551851,Early,31.97009867492509,0.819016202,46.91428481221066
5,Japan,67,Early to intermediate,2,Female,2,1998,70,79,211,0.1421800947867298,0.0240423121717685,Asian ancestry,18.584540905273748,Early,43.41517567203204,0.819016202,30.504705402988257
6,Japan,67,Early to intermediate,2,Male,1,1998,80,95,32,0.21875,0.0730792458354285,Asian ancestry,3.966975393465936,Early,31.97009867492509,0.819016202,46.91428481221066
7,Japan,67,Early to intermediate,2,Female,2,1998,80,95,58,0.2586206896551724,0.0574960311280123,Asian ancestry,8.956154341749778,Early,43.41517567203204,0.819016202,30.504705402988257
80,India,163,Early to intermediate,2,Both,3,2002,50,59,511,0.461839530332681,0.0220541842329646,Asian ancestry,147.33651196800292,Early,14.11609810909598,0.407411414,33.25121624232787
81,India,163,Early to intermediate,2,Both,3,2002,60,69,352,0.3380681818181818,0.025213750209027,Asian ancestry,77.10323402596656,Early,14.11609810909598,0.407411414,33.25121624232787
82,India,163,Early to intermediate,2,Both,3,2002,70,79,238,0.180672268907563,0.0249394055709551,Asian ancestry,25.99567649910025,Early,14.11609810909598,0.407411414,33.25121624232787
86,Japan,67,Early to intermediate,2,Male,1,2000,35,54,259,0.054054054054054,0.0140506822948658,Asian ancestry,6.717046043151934,Early,32.48145122222196,0.822938999,45.75982424274079
87,Japan,67,Early to intermediate,2,Female,2,2000,35,54,329,0.0425531914893617,0.011128213464166,Asian ancestry,7.15520263593859,Early,43.805386693687744,0.822938999,29.235370882760108
88,Japan,67,Early to intermediate,2,Male,1,2000,55,64,143,0.1888111888111888,0.0327270470242784,Asian ancestry,17.335537391893162,Early,32.48145122222196,0.822938999,45.75982424274079
