area,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob,data_type,upper_ci,lower_ci,age_weights
Portugal,91,Late-dry,7,Male,1,2009,85,95,43.0,0.0465116279069767,0.0321147276134202,0.702223399,0.352143424,p,,,
Nepal,164,Late-dry,7,Male,1,2013,60,95,410.5,0.0097442143727162,0.0048483116488145,0.380022326,0.325552877,p,,,
Nepal,164,Late-dry,7,Female,2,2013,60,95,519.5,0.0105871029836381,0.0044903953181953,0.380022326,0.158069669,p,,,
Nepal,164,Late-dry,7,Both,3,2013,60,69,475.0,0.011578947368421,0.004908612269591,0.380022326,0.236364844,p,,,
Nepal,164,Late-dry,7,Both,3,2013,70,79,348.5,0.0057388809182209,0.0040463406654119,0.380022326,0.236364844,p,,,
Nepal,164,Late-dry,7,Both,3,2013,80,95,106.5,0.0187793427230046,0.0131537241945702,0.380022326,0.236364844,p,,,
India,163,Late-dry,7,Both,3,2009,60,95,4772.0,0.0121542330259849,0.0015862006860468,0.457672332,0.169289831,p,,,
United Kingdom,95,Late-dry,7,Female,2,2002,65,95,969.5,0.0247550283651366,0.0049901622595632,0.79665556,0.276063257,p,,,
United Kingdom,95,Late-dry,7,Male,1,2002,65,95,768.0,0.0240885416666666,0.0055326073931247,0.79665556,0.293118808,p,,,
United Kingdom,95,Late-dry,7,Both,3,2002,65,69,424.5,0.0106007067137809,0.0049706634611183,0.79665556,0.284416965,p,,,
United Kingdom,95,Late-dry,7,Both,3,2002,70,74,534.5,0.0149672591206735,0.0052519745986104,0.79665556,0.284416965,p,,,
United Kingdom,95,Late-dry,7,Both,3,2002,75,79,404.0,0.0259900990099009,0.007915802868807,0.79665556,0.284416965,p,,,
United Kingdom,95,Late-dry,7,Both,3,2002,80,84,266.5,0.0337711069418386,0.0110653218721458,0.79665556,0.284416965,p,,,
United Kingdom,95,Late-dry,7,Both,3,2002,85,89,91.5,0.0983606557377049,0.0311326857459276,0.79665556,0.284416965,p,,,
United Kingdom,95,Late-dry,7,Both,3,2002,90,95,16.5,0.0909090909090909,0.0707726312874111,0.79665556,0.284416965,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,50,54,601.0,0.0332778702163061,0.0073162974881695,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,55,59,536.0,0.0503731343283582,0.0094469928945962,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,60,64,481.0,0.0498960498960499,0.0099276419684475,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,65,69,416.0,0.0576923076923076,0.0114316431331906,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,70,74,335.0,0.0865671641791044,0.0153635826691924,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,75,79,264.0,0.1174242424242424,0.0198131221549705,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,80,84,176.0,0.1647727272727272,0.0279633156218507,0.797903723,0.266387494,p,,,
Slovakia,54,Late-dry,7,Both,3,2013,85,95,105.0,0.238095238095238,0.0415653124259033,0.797903723,0.266387494,p,,,
Japan,67,Late-dry,7,Male,1,2007,50,95,1158.0,0.0008635578583765,0.0008631849117564,0.83829416,0.42011668,p,,,
Japan,67,Late-dry,7,Female,2,2007,50,95,1505.0,0.0,0.0,0.83829416,0.134044107,p,,,
China,6,Late-dry,7,Both,3,2017,50,95,1202.0,0.0099833610648918,0.0028675262499744,0.684619661,0.269823221,p,,,
Germany,81,Late-dry,7,Both,3,2008,29,79,1841.0,0.0016295491580662,0.000940053775782,0.872552849,0.29421038,p,,,
China,6,Late-dry,7,Male,1,2017,50,59,1898.0,0.000526870389884,0.0005267315753935,0.684619661,0.499084021,p,,,
China,6,Late-dry,7,Male,1,2017,60,69,1211.0,0.0016515276630883,0.0011668416791069,0.684619661,0.499084021,p,,,
China,6,Late-dry,7,Male,1,2017,70,97,435.0,0.0068965517241379,0.0039679721502238,0.684619661,0.499084021,p,,,
China,6,Late-dry,7,Female,2,2017,50,59,2168.0,0.0004612546125461,0.0004611482223676,0.684619661,0.036207942,p,,,
China,6,Late-dry,7,Female,2,2017,60,69,1489.0,0.0013431833445265,0.0009491359766133,0.684619661,0.036207942,p,,,
China,6,Late-dry,7,Female,2,2017,70,97,518.0,0.0,0.0,0.684619661,0.036207942,p,,,
Republic of Korea,68,Late-dry,7,Male,1,2017,40,95,5933.0,0.0048879150514073,0.0009054420311898,0.872617764,0.424980009,p,,,
Republic of Korea,68,Late-dry,7,Female,2,2017,40,95,7804.0,0.0011532547411583,0.0003841965170235,0.872617764,0.053116653,p,,,
Republic of Korea,68,Late-dry,7,Male,1,2017,40,49,1536.0,0.0006510416666666,0.0006508297045361,0.872617764,0.424980009,p,,,
Republic of Korea,68,Late-dry,7,Female,2,2017,40,49,2031.0,0.0,0.0,0.872617764,0.053116653,p,,,
Republic of Korea,68,Late-dry,7,Male,1,2017,50,59,1609.0,0.0006215040397762,0.0006213108761228,0.872617764,0.424980009,p,,,
Republic of Korea,68,Late-dry,7,Female,2,2017,50,59,2170.0,0.0,0.0,0.872617764,0.053116653,p,,,
Republic of Korea,68,Late-dry,7,Male,1,2017,60,69,1521.0,0.0052596975673898,0.0018546870364605,0.872617764,0.424980009,p,,,
Republic of Korea,68,Late-dry,7,Female,2,2017,60,69,1976.0,0.0010121457489878,0.0007153328370758,0.872617764,0.053116653,p,,,
Republic of Korea,68,Late-dry,7,Male,1,2017,70,79,1000.0,0.014,0.0037153734670958,0.872617764,0.424980009,p,,,
Republic of Korea,68,Late-dry,7,Female,2,2017,70,79,1284.0,0.0015576323987538,0.0011005542996168,0.872617764,0.053116653,p,,,
Republic of Korea,68,Late-dry,7,Male,1,2017,80,95,267.0,0.0187265917602996,0.0082960002368685,0.872617764,0.424980009,p,,,
Republic of Korea,68,Late-dry,7,Female,2,2017,80,95,343.0,0.0145772594752186,0.0064714585261753,0.872617764,0.053116653,p,,,
Russian Federation,62,Late-dry,7,Both,3,2017,85,98,932.0,0.0675965665236051,0.0082234923816135,0.795669484,0.301889175,p,,,
United States of America,102,Late-dry,7,Both,3,2018,65,95,2175803.0,0.0060000836472787,5.235546736371661e-05,0.855049193,0.177129998,p,,,
United States of America,102,Late-dry,7,Both,3,2019,65,95,2445163.0,0.0060000089973551,4.938729424085909e-05,0.858578065,0.175695167,p,,,
