original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
81,India,163,Early to intermediate,2,Both,3,2002,60,69,352,0.3380681818181818,0.025213750209027,Asian ancestry,41.89676597403344,Intermediate,14.11609810909598,0.407411414,33.25121624232787,p,,
82,India,163,Early to intermediate,2,Both,3,2002,70,79,238,0.180672268907563,0.0249394055709551,Asian ancestry,17.004323500899748,Intermediate,14.11609810909598,0.407411414,33.25121624232787,p,,
86,Japan,67,Early to intermediate,2,Male,1,2000,35,54,259,0.054054054054054,0.0140506822948658,Asian ancestry,7.282953956848066,Intermediate,32.48145122222196,0.822938999,45.75982424274079,p,,
87,Japan,67,Early to intermediate,2,Female,2,2000,35,54,329,0.0425531914893617,0.011128213464166,Asian ancestry,6.84479736406141,Intermediate,43.805386693687744,0.822938999,29.235370882760108,p,,
88,Japan,67,Early to intermediate,2,Male,1,2000,55,64,143,0.1888111888111888,0.0327270470242784,Asian ancestry,9.664462608106838,Intermediate,32.48145122222196,0.822938999,45.75982424274079,p,,
89,Japan,67,Early to intermediate,2,Female,2,2000,55,64,205,0.1121951219512195,0.022042904567315,Asian ancestry,7.588017598348895,Intermediate,43.805386693687744,0.822938999,29.235370882760108,p,,
90,Japan,67,Early to intermediate,2,Male,1,2000,65,74,211,0.2748815165876777,0.0307351989906671,Asian ancestry,22.61882199220424,Intermediate,32.48145122222196,0.822938999,45.75982424274079,p,,
91,Japan,67,Early to intermediate,2,Female,2,2000,65,74,278,0.2553956834532374,0.0261545440380255,Asian ancestry,25.622562223183657,Intermediate,43.805386693687744,0.822938999,29.235370882760108,p,,
92,Japan,67,Early to intermediate,2,Male,1,2000,75,95,99,0.3737373737373737,0.0486232422713918,Asian ancestry,15.921759483554752,Intermediate,32.48145122222196,0.822938999,45.75982424274079,p,,
93,Japan,67,Early to intermediate,2,Female,2,2000,75,95,101,0.297029702970297,0.0454681978429526,Asian ancestry,12.001635605074512,Intermediate,43.805386693687744,0.822938999,29.235370882760108,p,,
102,Brazil,135,Early to intermediate,2,Both,3,2002,60,95,478,0.1380753138075313,0.0157789729213562,Asian ancestry,26.23044325385542,Intermediate,21.90408330754095,0.552776035,35.87637986963295,p,,
135,Singapore,69,Early to intermediate,2,Male,1,2004,40,49,379,0.3271767810026385,0.0241002816401168,Asian ancestry,72.07815290774158,Intermediate,20.39409298727271,0.789852774,28.35132578550017,p,,
136,Singapore,69,Early to intermediate,2,Female,2,2004,40,49,433,0.1893764434180138,0.0188290600237311,Asian ancestry,45.13144854053441,Intermediate,26.66544072970788,0.789852774,18.218933994272373,p,,
137,Singapore,69,Early to intermediate,2,Male,1,2004,50,59,429,0.4172494172494173,0.0238073239526531,Asian ancestry,69.84457637131453,Intermediate,20.39409298727271,0.789852774,28.35132578550017,p,,
138,Singapore,69,Early to intermediate,2,Female,2,2004,50,59,525,0.3771428571428571,0.0211527831085214,Asian ancestry,71.48154530069199,Intermediate,26.66544072970788,0.789852774,18.218933994272373,p,,
139,Singapore,69,Early to intermediate,2,Male,1,2004,60,69,375,0.544,0.0257197200606849,Asian ancestry,74.69852102380904,Intermediate,20.39409298727271,0.789852774,28.35132578550017,p,,
140,Singapore,69,Early to intermediate,2,Female,2,2004,60,69,402,0.472636815920398,0.0249003614510033,Asian ancestry,64.19178795345272,Intermediate,26.66544072970788,0.789852774,18.218933994272373,p,,
141,Singapore,69,Early to intermediate,2,Male,1,2004,70,80,387,0.6046511627906976,0.0248534793745165,Asian ancestry,96.41242889481904,Intermediate,20.39409298727271,0.789852774,28.35132578550017,p,,
142,Singapore,69,Early to intermediate,2,Female,2,2004,70,80,335,0.4477611940298507,0.0271684137908872,Asian ancestry,57.34809979428988,Intermediate,26.66544072970788,0.789852774,18.218933994272373,p,,
163,India,163,Early to intermediate,2,Both,3,2011,30,40,1646,0.0127582017010935,0.0027662509985808,Asian ancestry,13.068762952471335,Intermediate,14.277594982105809,0.476832909,27.35408073075087,p,,
