age,mean,lower_ci,upper_ci
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,2.850957951259775e-07,2.996183958655762e-14,1.4571580216297875e-06
31,0.004328107051740575,0.0032499842120860055,0.00566824792718904
32,0.00865592900768632,0.006499955416498315,0.011336369736480155
33,0.012983750963631562,0.009749926620910624,0.01700455417208464
34,0.017311572919576985,0.012999897825322933,0.02267240735843659
35,0.02163939487552262,0.016249869029735242,0.028340155893165134
36,0.024271451821832723,0.018519199863642855,0.031200492161466448
37,0.026903508768142837,0.02056220485832407,0.03440053420548171
38,0.0295355657144519,0.022463973253018823,0.037986496570138806
39,0.03216762266076177,0.024235388105634484,0.041889359627621525
40,0.034799679607071234,0.026009694425898965,0.045815081974359885
41,0.03867065825847048,0.029592980418280644,0.049677802800354165
42,0.0425416369098691,0.03288059386909947,0.05417885794937176
43,0.0464126155612682,0.035832433813839104,0.05909575732200897
44,0.05028359421266853,0.038544870044058925,0.06444116170705164
45,0.05415457286406663,0.04103353058440211,0.07019288112116791
46,0.05854728203869056,0.04551826658874204,0.07407919908004346
47,0.06293999121331588,0.04931922246488084,0.07905951784325263
48,0.06733270038793945,0.05267143865879425,0.08470795153659484
49,0.0717254095625639,0.05557160000894259,0.09088897082624631
50,0.07611811873718809,0.058411184091055814,0.09770372191629485
51,0.08113866210299513,0.06389650796863836,0.10178557976296734
52,0.08615920546880217,0.0687291863587005,0.10683664786956576
53,0.091179748834607,0.07295162608172598,0.11270112007659468
54,0.09620029220041607,0.07633290815185709,0.11946595857714119
55,0.10122083556622505,0.07941108825774165,0.12720211918723587
56,0.10663313117381977,0.08562403399420429,0.13132306341859099
57,0.1120454267814162,0.090840439345895,0.1365032688031557
58,0.11745772238901393,0.09510279935353384,0.1429404624242401
59,0.1228700179966093,0.09875627637119538,0.15062594362214612
60,0.12828231360420153,0.10178085662737218,0.1591819931297343
61,0.134168026008272,0.10903581308004442,0.16354284419102932
62,0.140053738412338,0.1149378723593593,0.16917665417387556
63,0.14593945081640314,0.1198637311557652,0.17607302459984647
64,0.15182516322047135,0.12355870436571055,0.18403565975895042
65,0.15771087562453928,0.12647647421264643,0.19274669414115314
66,0.16376615810540132,0.13412506804066623,0.19774161312059232
67,0.16982144058626686,0.1401783448228073,0.20353603582358754
68,0.17587672306713414,0.14495107152113756,0.21079924298540412
69,0.18193200554800118,0.14860917114015001,0.21975192721872344
70,0.18798728802885797,0.15170178562088357,0.23014668631183016
71,0.1946204421195295,0.15991497161965518,0.23535224302614477
72,0.20125359621019434,0.16656600541832328,0.2423507527270901
73,0.20788675030085488,0.17146032526149435,0.2507288813760197
74,0.21451990439151686,0.17524630624605517,0.26078206021272904
75,0.22115305848217637,0.1785090238873652,0.27301635832863386
76,0.22904303446559962,0.18723094117032482,0.2810961966382412
77,0.2369330104490216,0.19389394271190585,0.2901329208413195
78,0.24482298643242442,0.19875633124026074,0.30135090452495467
79,0.2527129624158464,0.2031591346653756,0.3146082754164347
80,0.2606029383992577,0.20659055107976398,0.3292266045843666
81,0.2704873802064654,0.2160938701226473,0.3400878581478729
82,0.2803718220136702,0.22407397011348001,0.3535319745814285
83,0.2902562638208786,0.23021843678724813,0.3684565016579204
84,0.3001407056280863,0.2350533101666507,0.38588406075385195
85,0.3100251474352919,0.23908076994609515,0.40477276294103814
86,0.32300221147474817,0.24972465104229594,0.4212035723309006
87,0.33597927551420914,0.257652472643404,0.44046995606322076
88,0.3489563395536695,0.2637253584754053,0.4637436797806884
89,0.36193340359313164,0.2689786327720899,0.4907383983855828
90,0.3749104676325839,0.2734333263758652,0.5173817046187144
91,0.38945296764982595,0.283521560303724,0.537370919472826
92,0.40399546766705063,0.2906025211286398,0.5593526591974777
93,0.41853796768428053,0.2971827678915532,0.58636190982168
94,0.4330804677015187,0.3029050004582862,0.6170279740394018
95,0.447622967718767,0.30817656265778287,0.6477905975499617
96,0.46163076804970543,0.31697495630454225,0.6707609525378729
97,0.47563856838065866,0.3237993929019131,0.695425601401603
98,0.4896463687116218,0.33022309532771565,0.7211372768653289
99,0.5036541690425606,0.335006228583775,0.7511527304915084
100,0.5176606077959537,0.340143033622681,0.784900349791327
