age,sex,mean,lower_ci,upper_ci
17,Male,0.0,0.0,0.0
18,Male,0.0,0.0,0.0
19,Male,0.0,0.0,0.0
20,Male,0.0,0.0,0.0
21,Male,0.0,0.0,0.0
22,Male,0.0,0.0,0.0
23,Male,0.0,0.0,0.0
24,Male,0.0,0.0,0.0
25,Male,0.0,0.0,0.0
26,Male,0.0,0.0,0.0
27,Male,0.0,0.0,0.0
28,Male,0.0,0.0,0.0
29,Male,0.0,0.0,0.0
30,Male,1.1836900720897416e-06,4.4299241947204014e-07,1.830409418009861e-06
31,Male,7.561968391456262e-05,2.314097909308287e-05,0.0001703535682333632
32,Male,0.00015091339728423575,4.531487020144072e-05,0.0003415350159907014
33,Male,0.00022642756259377467,6.758308871945178e-05,0.0005134327866633316
34,Male,0.0003018855659559897,8.982216653840527e-05,0.0006844257855318347
35,Male,0.00037667575069149603,0.00011179863410952857,0.0008545964828684837
36,Male,0.00045005361826135705,0.00013337943082021925,0.0010210493761201036
37,Male,0.0005220837433915558,0.00015477054501620413,0.0011844496441872807
38,Male,0.0005930852403041375,0.00017601040341484246,0.001344254133554537
39,Male,0.0006648379954743674,0.00019721744082839448,0.0015068677495609815
40,Male,0.0007386799710369393,0.0002191573859646929,0.0016749481956488425
41,Male,0.0009570855819800255,0.0004811090396090238,0.0018225884642692866
42,Male,0.0011763872665663164,0.0006661208984072227,0.002005595544002848
43,Male,0.0013964386910624007,0.0007842652104810286,0.00219951398815361
44,Male,0.0016179350821260811,0.0008727673833335336,0.002437439566107391
45,Male,0.0018438776063391643,0.0009453606143895595,0.002716068004998453
46,Male,0.002073421507957251,0.001012340312008669,0.003011716968578559
47,Male,0.0023073775206663883,0.0010674611675706616,0.003338867251255081
48,Male,0.0025413783135834586,0.001124803853067494,0.003683631618501845
49,Male,0.002771046203656788,0.0011700143867341914,0.004031736754530337
50,Male,0.0029978240001575134,0.001213290188926368,0.004391394926623102
51,Male,0.0033005119538050366,0.0016714621441787255,0.00467557396912582
52,Male,0.0036044241264766934,0.0021063369488341674,0.0049799983329207554
53,Male,0.003910519550960884,0.002517704333393884,0.0053055236247129805
54,Male,0.004219092303912918,0.0028981551002216803,0.005652342827509222
55,Male,0.004533158041105066,0.0032526178189975358,0.00600916215597007
56,Male,0.004825165484181668,0.0035577767307165644,0.006355878343099153
57,Male,0.005118326285972667,0.0038284408474780693,0.0067106090029165925
58,Male,0.005385908381306043,0.004040623971393601,0.007050086085000226
59,Male,0.005623122297364269,0.00420715764777233,0.007367094825022878
60,Male,0.005859486878660646,0.004362612582470639,0.007698964333673823
61,Male,0.006638445312203844,0.005085658342256643,0.008539140917089289
62,Male,0.0074496408199207905,0.005784838856873014,0.009458587776340913
63,Male,0.008307350165501834,0.006486591137881946,0.010481508093376791
64,Male,0.0092262177541766,0.007217152564559139,0.011637992211155577
65,Male,0.010141634880454166,0.007920567566754338,0.012808343920351888
66,Male,0.011025376832305988,0.008582298913223782,0.01396723671932545
67,Male,0.01187352661845764,0.00920823470098321,0.015080771766485717
68,Male,0.012649316796410437,0.009788271725702435,0.016142652465295247
69,Male,0.013386771986466532,0.010320168328020641,0.017136513019839438
