age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
62,Both,0.162985198185855,0.13669373063225468,0.19326675946622848,0.13669373063225468,0.19326675946622848,0.13326535080472796,0.1974976352033857,0.13148681008770935,0.2005213656946408,0.13017725505841599,0.202583619609437
63,Both,0.1692811303931823,0.1422139835980185,0.20041941689604859,0.1422139835980185,0.20041941689604859,0.13864830675739778,0.20501891049495286,0.13683390069420373,0.2078424651902019,0.13557275195952528,0.209761443702529
64,Both,0.17547978524675462,0.1466709865451238,0.20887545987280928,0.1466709865451238,0.20887545987280928,0.14322928466631638,0.21416585217933937,0.141259167834042,0.21707704174629372,0.13987797972696064,0.21876742823349854
65,Both,0.18161038782372022,0.15053064141922123,0.2187740863901945,0.15053064141922123,0.2187740863901945,0.1466945388816806,0.22456996707612828,0.14459446383204436,0.2278233807543565,0.14321462635142249,0.229811768196327
66,Both,0.18763364979865652,0.15793770483382036,0.22314937413405111,0.15793770483382036,0.22314937413405111,0.15448482956437393,0.22887786469671392,0.15257918010469082,0.2318526202513017,0.15125415171708198,0.23374402433330008
67,Both,0.19321581873008908,0.16350376438592093,0.22828887846308227,0.16350376438592093,0.22828887846308227,0.1603814664146273,0.23365155088702388,0.1586300373743041,0.2364250595943148,0.15713451003541165,0.23872185663653508
68,Both,0.19887698305985382,0.16781377175182557,0.23470698309117288,0.16781377175182557,0.23470698309117288,0.1645083106182237,0.24020672263869805,0.16258306684272658,0.2433088839453299,0.16126489439669842,0.24562507515472648
69,Both,0.20443450624475581,0.17123069310109598,0.24267467476653934,0.17123069310109598,0.24267467476653934,0.16721572010398347,0.2488953513428435,0.16534939425051073,0.251823435757818,0.16386086039024148,0.2537703787031833
70,Both,0.21012830968242052,0.17402195494067665,0.25243212215618965,0.17402195494067665,0.25243212215618965,0.16942812111961056,0.2590814268313815,0.16739064316267438,0.26210372121384146,0.16610034256431142,0.2645910950982589
71,Both,0.2168041259680889,0.18194692491271267,0.25780441805461296,0.18194692491271267,0.25780441805461296,0.17774870581359598,0.264141113569134,0.17544772215231377,0.26726652366164033,0.17412442882449036,0.269316214609031
72,Both,0.22278670750678317,0.1877847982877063,0.2632969096884506,0.1877847982877063,0.2632969096884506,0.18405084928871462,0.2698590955604506,0.18177578625266164,0.2731851157844782,0.1802295610912161,0.2753406359301343
73,Both,0.22964038859400934,0.1930304050252352,0.271476774802819,0.1930304050252352,0.271476774802819,0.18868694223253174,0.2783403214749738,0.18664354384840914,0.2817531371212283,0.18525983036305452,0.28399349750049013
74,Both,0.23625679512888015,0.1972216609914238,0.28095387456234444,0.1972216609914238,0.28095387456234444,0.19260489273081763,0.2876944897143037,0.19026671057379474,0.291884970121393,0.18876090917555538,0.294681691646051
75,Both,0.24159633176058068,0.19975986870600804,0.2901830090931209,0.19975986870600804,0.2901830090931209,0.19439797248212665,0.2980474299279635,0.1919448407989525,0.3021151402739322,0.19024315442411222,0.30649800289282814
76,Both,0.24938273333967806,0.20838320914456687,0.29702626705105756,0.20838320914456687,0.29702626705105756,0.2038178329047164,0.3043473265922853,0.201236279705584,0.3092149887492744,0.1998375601528801,0.3121712584626553
77,Both,0.2553705093926475,0.21401549857694824,0.30250887890339095,0.21401549857694824,0.30250887890339095,0.2092829899927199,0.31029202356171204,0.20703450438465731,0.31491003205154,0.20551290562548916,0.3184852396876091
78,Both,0.2623688010062852,0.21928133374951045,0.3110217155423736,0.21928133374951045,0.3110217155423736,0.21438859134872484,0.3189063293632466,0.21198390746131474,0.32345121759640216,0.2104733011192521,0.32685069856673626
79,Both,0.26662322532228716,0.22157066036594303,0.31808609500101415,0.22157066036594303,0.31808609500101415,0.21611779495335826,0.32591761733156327,0.21339077173711,0.3311828588830911,0.2116003717627443,0.3342100116141872
80,Both,0.2726123051552296,0.22450340686006867,0.3285186184267908,0.22450340686006867,0.3285186184267908,0.21843574949348765,0.33656708332270074,0.21557796587655548,0.3420039166331486,0.2137281778472423,0.34478905704654483
81,Both,0.27956806732864536,0.23287785384749043,0.3340711789077215,0.23287785384749043,0.3340711789077215,0.2268480645790664,0.342548727326707,0.2241372821256992,0.3469870787004539,0.22225500876498264,0.3501755103388101
82,Both,0.2855823480271563,0.23826349460739465,0.3399894571240505,0.23826349460739465,0.3399894571240505,0.23259800844140785,0.34853794114081654,0.2297808726470531,0.35292450198165837,0.22823427367039098,0.3563066019269772
83,Both,0.29132708925501466,0.24255426619162676,0.3475350582403592,0.24255426619162676,0.3475350582403592,0.23671623617572077,0.35597835477653833,0.23376376816531216,0.3600250005029224,0.23157793499680274,0.3635150521569461
84,Both,0.2972607337061516,0.24612503120985207,0.35652981549920937,0.24612503120985207,0.35652981549920937,0.2396035859142472,0.36583207091129194,0.23694781349541585,0.3715334337438486,0.23479315716064864,0.3761309155897096
85,Both,0.3052849209129057,0.2507164658899112,0.36981572674703406,0.2507164658899112,0.36981572674703406,0.24386769007063086,0.3804731973323594,0.24081077347557414,0.38767746611826065,0.2390701889445848,0.3916279064686593
86,Both,0.3131393084747874,0.2589899291721914,0.37707935242809315,0.2589899291721914,0.37707935242809315,0.252922678988995,0.38785789743650023,0.24964044102411545,0.3946321664152792,0.24785738919926523,0.3993048567193994
87,Both,0.31980278516871086,0.2650642814440705,0.38404690575262046,0.2650642814440705,0.38404690575262046,0.2587561966808076,0.395190662260971,0.2561236576864891,0.40131504359180503,0.2544143728240031,0.4060302998652383
88,Both,0.3267829046627827,0.2702277184419621,0.3931484958897532,0.2702277184419621,0.3931484958897532,0.2639031250781849,0.4051369510422471,0.26083106835309583,0.4108255867990291,0.2587530377746701,0.4150112666054594
89,Both,0.3340081800975464,0.27458808817188674,0.4049113501049662,0.27458808817188674,0.4049113501049662,0.26802254965991507,0.4164473188001821,0.2642202688231439,0.42312743681243825,0.26195799522467794,0.4268836735238901
90,Both,0.3412940953428034,0.2783999187529543,0.41809255619150226,0.2783999187529543,0.41809255619150226,0.2715244187790671,0.4308706747787085,0.26715063147809426,0.43688291956793557,0.26466308224908586,0.4412690213215259
91,Both,0.3478999351052943,0.28459930931736926,0.4243502433053981,0.28459930931736926,0.4243502433053981,0.27689352328384725,0.43697552944720225,0.2730549689897796,0.4428972722220439,0.2706005769322804,0.44745597375824053
92,Both,0.35326337690469695,0.2885598271080126,0.43067778073421364,0.2885598271080126,0.43067778073421364,0.28012233041285317,0.4424083121040459,0.27700357930505265,0.4490185623087877,0.27373601013545407,0.4527089696426625
93,Both,0.361076772988146,0.29338671528344706,0.44082271017827,0.29338671528344706,0.44082271017827,0.28465288240752185,0.45300039515859963,0.28070487057264043,0.4589775748003995,0.27767867638738697,0.463190626773151
94,Both,0.36708724711512697,0.29620880248856435,0.45011898069100004,0.29620880248856435,0.45011898069100004,0.28727652672525095,0.462674367407054,0.2829749901322179,0.46932242113244066,0.2797263450809356,0.47275980062637113
95,Both,0.37400643964492586,0.298708120495289,0.462475935923091,0.298708120495289,0.462475935923091,0.2894629875680646,0.47580386607672354,0.2848208612562783,0.48253231707857824,0.28117404608816543,0.48751286067939487
96,Both,0.37896246851511145,0.30367560782928743,0.46738757850319884,0.30367560782928743,0.46738757850319884,0.2940807265101179,0.4805931779296735,0.28817639594227984,0.4871086120553162,0.28451954003296803,0.4924941934409092
97,Both,0.3839182844453727,0.3075782110384585,0.47273103749078227,0.3075782110384585,0.47273103749078227,0.2974013165254379,0.4851937215690807,0.29134429612808993,0.4935470279591959,0.28746932470451086,0.49803730590656325
98,Both,0.38887364571756894,0.31084255003454825,0.4785283497397282,0.31084255003454825,0.4785283497397282,0.30053033348079417,0.49156811351175517,0.29404632291256305,0.4995995235849209,0.2902379175380762,0.5044404806156806
99,Both,0.3938280298421027,0.31370332227816866,0.48590191216597345,0.31370332227816866,0.48590191216597345,0.3029249959773153,0.4992299635556169,0.2961288555011378,0.5072134537836896,0.29239145559276664,0.5135813893411897
100,Both,0.39878040026605244,0.31606211377380844,0.4939855321544639,0.31606211377380844,0.4939855321544639,0.305040359440464,0.5081216836064423,0.29821195030353786,0.5173961218942623,0.2933178156879056,0.5247741728522533
0,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Male,2.978018750343813e-07,4.3175288118992916e-14,1.5348200510045692e-06,4.3175288118992916e-14,1.5348200510045692e-06,2.671646297901447e-15,1.7523812964765846e-06,4.95203555617645e-16,1.8502208975366834e-06,1.9091801946490805e-16,1.8963404819372707e-06
31,Male,0.005189290066851749,0.003987323170263585,0.006624432600237121,0.003987323170263585,0.006624432600237121,0.0038413347119232166,0.006868636226514406,0.0037641014907440493,0.007005192317714833,0.0037137646507876027,0.007103077326684021
32,Male,0.010390930473050232,0.00798798681642356,0.013259790705543048,0.00798798681642356,0.013259790705543048,0.007693470866285411,0.013749579564993966,0.007541284469065356,0.014018068264681436,0.00743457273434886,0.014204281552822632
33,Male,0.01558638535138422,0.011985576566163822,0.019885275257178314,0.011985576566163822,0.019885275257178314,0.011543259214299514,0.02061237506293197,0.011311486704937103,0.021026609546535523,0.011152381185781029,0.021291358609073677
34,Male,0.020777608377393845,0.015978357548859432,0.02650826733588785,0.015978357548859432,0.02650826733588785,0.015390776019375595,0.027486275366580045,0.015078692079031628,0.02802119330704271,0.014873070806437466,0.02837070860904997
35,Male,0.02597622601682472,0.019972571247897055,0.03313871595431131,0.019972571247897055,0.03313871595431131,0.019242832132720038,0.03436649881150687,0.01885555429605603,0.03503472373382746,0.018594037961120496,0.03546432042521066
36,Male,0.029272793083517296,0.02283614425038336,0.03694267852524142,0.02283614425038336,0.03694267852524142,0.02207802941160725,0.03824513787523282,0.021615450829518504,0.03904086368293082,0.02137132666018816,0.03956741925566966
37,Male,0.032560965839592816,0.02536416643071036,0.04117783296040313,0.02536416643071036,0.04117783296040313,0.024497947421178397,0.04267033778897628,0.024076000466755086,0.04358730203522231,0.02383353222948483,0.044274578067020835
38,Male,0.03587353500957297,0.02767131347383009,0.04571438113538508,0.02767131347383009,0.04571438113538508,0.02669693067289084,0.047487586159343884,0.026250296782583248,0.048589349914100896,0.02591855803918485,0.0494489251706233
39,Male,0.039213265537176745,0.02987987568386406,0.05050347494120744,0.02987987568386406,0.05050347494120744,0.028767510739710737,0.052544539391154485,0.02823439052174814,0.05391127090582499,0.027884247296255424,0.054712124984086806
40,Male,0.04260638455990803,0.03201735690216456,0.05554718086443997,0.03201735690216456,0.05554718086443997,0.030771454376145722,0.05779135805732842,0.030168236308798307,0.059286142020135976,0.029773684662659824,0.060334914380947374
41,Male,0.047152788865217066,0.03629019370411363,0.060101458630784914,0.03629019370411363,0.060101458630784914,0.03503402950768519,0.06233080980804893,0.03429645046104869,0.06395792524172228,0.03394335326428558,0.0648922164416581
42,Male,0.051664180067035284,0.040107214967266276,0.0654545539237751,0.040107214967266276,0.0654545539237751,0.038753518406375705,0.06757080734602504,0.03801031172453557,0.068890582961227,0.03757362961184672,0.06988306207522903
43,Male,0.056188453529706514,0.043503398808338575,0.07125986578527564,0.043503398808338575,0.07125986578527564,0.042146796115546864,0.07356998863816935,0.04138944766986535,0.07497035488220509,0.0408392823929252,0.0759005836622005
44,Male,0.06076017812637983,0.046698254887574765,0.07740703251986607,0.046698254887574765,0.07740703251986607,0.04524196717774495,0.08025914770312009,0.044453639965855996,0.08155608577815844,0.04385465850839471,0.08254197195587633
45,Male,0.06540540754227975,0.049777985033647734,0.08407469487451197,0.049777985033647734,0.08407469487451197,0.04806077669195661,0.0870629430677224,0.04718069195623067,0.08849221451174427,0.046626331258429916,0.08955194586677487
46,Male,0.0705120304550036,0.05503473824921908,0.08881371079392414,0.05503473824921908,0.08881371079392414,0.05323936564575533,0.09161351361373338,0.05228165070200227,0.09322030432429136,0.05151673476990724,0.094416729112673
47,Male,0.07563395523641678,0.059562271037503535,0.09440773212099318,0.059562271037503535,0.09440773212099318,0.057604255468487124,0.09710668751602444,0.05670793593186586,0.09886489442738115,0.055918215475765726,0.10005958913163833
48,Male,0.08086468413255553,0.06362786869820572,0.10101750106926652,0.06362786869820572,0.10101750106926652,0.06158551174424527,0.10376604787175371,0.06043441069689463,0.10571329791355674,0.05954461563994384,0.10706197892028656
49,Male,0.08609761294092605,0.06734235667795128,0.1080453703976635,0.06734235667795128,0.1080453703976635,0.06508490967253051,0.11130620911944968,0.0637302489345736,0.11356786291485121,0.06282668956408445,0.11486915723102885
50,Male,0.09134959870585826,0.07067289393485113,0.11570431489138822,0.07067289393485113,0.11570431489138822,0.06813347856174845,0.11971961988574795,0.06653525520281316,0.12215923451185134,0.06556092599256243,0.12379004458083837
51,Male,0.09707512068891844,0.07718714655691963,0.12040460359281553,0.07718714655691963,0.12040460359281553,0.07460893413880226,0.1240290362128432,0.07348808295006103,0.12621312949658106,0.07275925542333063,0.12787665543031565
52,Male,0.10265644845286086,0.0828826912949318,0.12587838132922838,0.0828826912949318,0.12587838132922838,0.08033243396846855,0.12950652891719283,0.07905634000899987,0.13171833752733217,0.07830056450143462,0.13287796284330827
53,Male,0.10832997070078736,0.08774718440125141,0.13237888405506387,0.08774718440125141,0.13237888405506387,0.08518782407296265,0.13617212701976347,0.08365337050915633,0.13839329744081388,0.08283490325930794,0.1398835786348336
54,Male,0.11412813752406416,0.09209036245958105,0.14003863863252486,0.09209036245958105,0.14003863863252486,0.08924844666224332,0.14415914638420396,0.08770514843774244,0.1465921476065192,0.086692085126555,0.14817570753255838
55,Male,0.12006487741845377,0.09605916140097669,0.14861366547594274,0.09605916140097669,0.14861366547594274,0.09282276640084934,0.15291238767493112,0.09120790184315303,0.15608262170090093,0.09015522395170877,0.15753638814701565
56,Male,0.1260385534358385,0.10281287499010154,0.15333237736973332,0.10281287499010154,0.15333237736973332,0.09989988030346227,0.1580438097173205,0.09815654808392603,0.16079835408411444,0.09723163075320017,0.16224868274248294
57,Male,0.13181554486462913,0.10827505476414463,0.15937295918309163,0.10827505476414463,0.15937295918309163,0.10536715184442007,0.16406617496087728,0.10384603130447477,0.16659156117814386,0.1028491571094784,0.16832934460813934
58,Male,0.1375062155516894,0.11265338896300021,0.16637125165346728,0.11265338896300021,0.16637125165346728,0.10969956713039333,0.17127684293094017,0.10815593296626058,0.17412159285018147,0.10707549259216972,0.17591516585807615
59,Male,0.14304133165030122,0.11604145132219952,0.17442541419619298,0.11604145132219952,0.17442541419619298,0.11298503037860748,0.17977034638110054,0.11114256122501169,0.18230074914977415,0.11001372378179715,0.1843050187727578
60,Male,0.14862363219596222,0.1189460505146382,0.1835439558405901,0.1189460505146382,0.1835439558405901,0.11536662680095904,0.18894755020448395,0.11367106852239123,0.19231114141573294,0.11259569435305361,0.19449994881649027
61,Male,0.15451332548100943,0.12620689106491367,0.18769824779353766,0.12620689106491367,0.18769824779353766,0.12279522433163628,0.19314486768622346,0.12097272179372873,0.1967027465341465,0.11972373418767722,0.19883964875995333
62,Male,0.16016703367127938,0.13199645171288535,0.1928005560203772,0.13199645171288535,0.1928005560203772,0.1286608042155481,0.19811514493309418,0.12680626391695726,0.20153606076924208,0.12539587593481888,0.20347336596709778
