age,mean,lower_ci,upper_ci
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,1.0442644628302102e-06,4.215478540191531e-07,1.5182305107795558e-06
31,0.00016447926319080618,8.53735862335276e-05,0.000291877272708468
32,0.00032935083353593587,0.00017006228412049868,0.0005855212649169218
33,0.0004947139127550868,0.0002548409109594221,0.000880639982059666
34,0.0006600136436920682,0.0003397027597795658,0.0011753194360508373
35,0.0008242457710344959,0.00042438301946617327,0.0014674214246601014
36,0.0009868061255807665,0.0005086830004368344,0.0017555452771338546
37,0.0011478134741977834,0.0005926783268866722,0.0020447000261228456
38,0.0013074035865650153,0.000676482701144264,0.0023229885420569187
39,0.001468618577987014,0.0007603767897538774,0.0026056916971649445
40,0.0016325830533240136,0.0008448044746388949,0.0028984608212238717
41,0.0017529089799810731,0.0009210576623781406,0.003077200081164543
42,0.0018739372517115787,0.0009939542974367564,0.003273778501649668
43,0.0019943728234649576,0.001061585656237032,0.0034720569928256392
44,0.0021160003217983465,0.0011259236058452121,0.003686700961051588
45,0.0022403257246263572,0.0011897134135312373,0.003907065080823857
46,0.0023670037297011766,0.0012543731314693081,0.004130670745116507
47,0.0024974005653436377,0.0013197397824395395,0.004383899387271145
48,0.0026226493678352903,0.0013826546024747902,0.004636544441683081
49,0.0027418963336158105,0.001441027386170834,0.004864649019213452
50,0.0028575297099931577,0.0014986155983244863,0.005086167381701912
51,0.00306637076963211,0.0016283640269172794,0.005411238011240639
52,0.0032804265065207623,0.001755458413141289,0.005759189272584202
53,0.0034950257273732555,0.001880689778460406,0.006124868593567995
54,0.003707795297611714,0.0020060076311739982,0.006525199207183337
55,0.003914480247016143,0.002117685400141088,0.006909114786677021
56,0.0041182533361655786,0.0022329755398822508,0.007261181442826739
57,0.004315804449970831,0.002339822405888986,0.00763989357592575
58,0.004501709041936452,0.0024482869345842915,0.007982394320357649
59,0.004670570360528513,0.002540746384851807,0.008248600572474663
60,0.00483704838182382,0.002635799950514869,0.0085312746033545
61,0.00518951452492667,0.0028681148891014623,0.009067014762734416
62,0.005570361740813828,0.003088291635792913,0.009722606793916651
63,0.005962163066464403,0.0033216437805170694,0.010422314292361816
64,0.006386141899536362,0.0035387188011712016,0.011221741001542098
65,0.006811989156278088,0.0037543424790686952,0.011998455394059549
66,0.0072187111256895265,0.003952620957335283,0.012758038867514775
67,0.007611097429656407,0.004156524413791075,0.013501502701638092
68,0.00797818137959432,0.004351078045452371,0.014157930288656022
69,0.008334778968833728,0.004539911692340655,0.014760060369665835
70,0.008709150705702513,0.004721068349678766,0.015449779393804281
71,0.009305150887279992,0.005098672856615709,0.016368950390615894
72,0.01003894523451449,0.005491798511579755,0.017725551837103233
73,0.010518889618074054,0.005805314990310844,0.018348407687273378
74,0.011161894282081624,0.0061366826477318856,0.019493344822086547
75,0.011858345460056829,0.0064715018864299634,0.020773775196041483
76,0.012427688731758913,0.006756720584938047,0.02182083842388881
77,0.013028005661888921,0.007028726639516219,0.02292752989983712
78,0.01364268655446053,0.007328067313949314,0.02413818507106054
79,0.01432518483093542,0.007614086034795277,0.025508642248302068
80,0.014915237875654356,0.007859560440840437,0.026683148308291566
81,0.015578295558807992,0.008293125555062167,0.02778415776232558
82,0.016226714970205617,0.008614353879718895,0.028794715343224468
83,0.0169208681549071,0.00895561104416971,0.03007890868362906
84,0.017637935112198598,0.009269215368010921,0.03148672341637964
85,0.018308130578108647,0.009555621320613458,0.03278607485549724
86,0.018953645054244992,0.009801192081066204,0.03403780228912333
87,0.01965206759000073,0.010070863523132464,0.03560442025083552
88,0.02028005569941498,0.010284058812001182,0.03700412650070196
89,0.020891020468221253,0.010504367804558507,0.03851658526081856
90,0.02147817514951289,0.010696747280187994,0.039844263557862664
91,0.021985098983655346,0.010957805011487893,0.0406665125847571
92,0.022550901692501246,0.011210280951604612,0.041771028370596014
93,0.02304270934712318,0.011363944473147038,0.042960118534971045
94,0.023608753110019993,0.011555390518950279,0.0443121159041883
95,0.024199482835332152,0.011685127419589934,0.046189205500439756
96,0.02479161250615174,0.011837931221299013,0.047648812157653715
97,0.02538374112915019,0.012033366433752453,0.049195341524048836
98,0.02597586937323124,0.012216585679248146,0.050563512390193355
99,0.02656799705397465,0.012415885321890517,0.051972783961237015
100,0.027160120390592502,0.012574338591273977,0.05352165540911902
