age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
64,Both,0.007960193989239889,0.006198165741406495,0.01003434721921473,0.006198165741406495,0.01003434721921473,0.005977855652113104,0.010433735927543894,0.005861092163425942,0.010618134211128814,0.005782619689241947,0.010761469301543222
65,Both,0.008641316374359715,0.0066428046211896375,0.010988192036196272,0.0066428046211896375,0.010988192036196272,0.0064099445735685805,0.011417411904206075,0.006285882895567232,0.011679895188012235,0.0062061969460301,0.011842534988435008
66,Both,0.009716304866178008,0.007664473823709485,0.01212672788298036,0.007664473823709485,0.01212672788298036,0.007411300714049992,0.01256968861098308,0.007291054274971462,0.01281881255388192,0.007217618610889635,0.012968046954615757
67,Both,0.010767642824983562,0.008557563889639552,0.013375991456874643,0.008557563889639552,0.013375991456874643,0.008269100578199984,0.01381001953104181,0.008119936741842545,0.014060606727993152,0.008034108104066613,0.014231189264453806
68,Both,0.011765306091437357,0.009322473574444344,0.014669636278861403,0.009322473574444344,0.014669636278861403,0.00901114965071571,0.015119520386429039,0.008859456277385575,0.015373258757183579,0.008751125425427468,0.015605259467131002
69,Both,0.012727138757978604,0.009993215080628054,0.015984108488451478,0.009993215080628054,0.015984108488451478,0.009677887011034232,0.01649691043722182,0.00949127457893539,0.016807329897340673,0.009366417507706932,0.017055146773433366
70,Both,0.013729909554894112,0.010634527606326013,0.017421068460334133,0.010634527606326013,0.017421068460334133,0.010288912099988553,0.018014264391417928,0.010104412113252083,0.01839283512654352,0.009965591544740728,0.018627946874143524
71,Both,0.015236835032571668,0.012064596745393622,0.018986109051668473,0.012064596745393622,0.018986109051668473,0.011713078124529224,0.01958330062143054,0.011495993389270907,0.019896784610148883,0.011387952168065662,0.020121308922433766
72,Both,0.017047401088402175,0.013552860976909989,0.021164108518062184,0.013552860976909989,0.021164108518062184,0.013144114036525979,0.02178254669758196,0.012945866593526317,0.02219600918858897,0.012815136555734049,0.022439117281220868
73,Both,0.01838596059325304,0.014589809510874307,0.02290320031109882,0.014589809510874307,0.02290320031109882,0.014168835845165028,0.023620214363013647,0.013959676179196483,0.02398088862105722,0.013790417979582845,0.024273519480289718
74,Both,0.020091200570815405,0.015789677043687698,0.025259500374933484,0.015789677043687698,0.025259500374933484,0.015330586303453292,0.02603876995379807,0.015093093726835767,0.026471207508456985,0.014899341318474438,0.02680291087513051
75,Both,0.02198487963457522,0.01701459158352887,0.027989461900252862,0.01701459158352887,0.027989461900252862,0.016495394455941077,0.028944348474140614,0.01620449176645619,0.02946847135938901,0.016036625149102545,0.02979387929893028
76,Both,0.024494487014160606,0.01942861586864797,0.030633630874896782,0.01942861586864797,0.030633630874896782,0.018844063881895495,0.03165220352669994,0.018485231142000826,0.032188198716333986,0.01825204417169463,0.032660578438948484
77,Both,0.02688053927952445,0.02137004590838173,0.03346254792571017,0.02137004590838173,0.03346254792571017,0.020723649885252545,0.03467581227369939,0.020339347344248526,0.03528998510027233,0.020095525645720057,0.03575104823579828
78,Both,0.02952822879807738,0.02334096469036491,0.03696178494953268,0.02334096469036491,0.03696178494953268,0.02255957074296838,0.038286676387926176,0.02210829454723823,0.03912896961387577,0.021869697544302936,0.039727049366071264
79,Both,0.03204697560574383,0.025024319325156155,0.04056309197342592,0.025024319325156155,0.04056309197342592,0.024175905849992588,0.04197480658654456,0.02370619245924941,0.04290718406962307,0.02339318369508731,0.04359989289321172
80,Both,0.03450332901422536,0.0265895687429083,0.044116424183806374,0.0265895687429083,0.044116424183806374,0.025641825914626607,0.04576632441760416,0.02519145882764735,0.046826907782838025,0.02488881805656533,0.04753505878821103
81,Both,0.03774200728463202,0.02974576849642166,0.047288863494581564,0.02974576849642166,0.047288863494581564,0.0286166485630491,0.04906659095765847,0.028177063145779845,0.05006280189442053,0.027864694116687135,0.0507333009383647
82,Both,0.040922081887863046,0.03243086761038685,0.05099709973442754,0.03243086761038685,0.05099709973442754,0.0313174828889125,0.052691897142871584,0.030721503635312536,0.05362619994763326,0.0303516403950591,0.05446787912183214
