age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
54,Male,0.00460460245514371,0.003325358776829207,0.0062524173113048176,0.003325358776829207,0.0062524173113048176,0.003182240242072777,0.006562324266372686,0.0031036682928235765,0.006734081359691015,0.003060181450717321,0.0068535291436575465
55,Male,0.004859231019888325,0.003481403636786001,0.006643164722271076,0.003481403636786001,0.006643164722271076,0.00332517234289522,0.006993209343028552,0.0032535652691329632,0.007163738533638699,0.003197510956752644,0.00727837835818101
56,Male,0.005233741815708171,0.003839717184470865,0.007037483624277175,0.003839717184470865,0.007037483624277175,0.0036783488246340305,0.00738216707400154,0.003597005559598674,0.0075616422102861075,0.0035437346651753833,0.007692703998357282
57,Male,0.005624288375658038,0.004153658634972273,0.00750271902311139,0.004153658634972273,0.00750271902311139,0.003997473463160084,0.007857398725676775,0.0039139994615577075,0.00807176755739808,0.003851212995574249,0.008270928328826659
58,Male,0.0059891803101144595,0.004432851336867703,0.0079912599420727,0.004432851336867703,0.0079912599420727,0.0042666344623838335,0.008371526834800639,0.004183123591037167,0.008603110463140906,0.004104798563239388,0.008764182805937843
59,Male,0.006335228404347153,0.0046658576695946365,0.008486381251875836,0.0046658576695946365,0.008486381251875836,0.004490755406956634,0.008900429318363004,0.00440315754897566,0.009162438636150438,0.00433155806000336,0.009339805028173297
60,Male,0.006682129709552265,0.004880615591678674,0.009015597457374947,0.004880615591678674,0.009015597457374947,0.004696959147934414,0.009485903088562833,0.004587149597420279,0.009726384559128035,0.00451936449580836,0.009963082747282472
61,Male,0.007329038265027712,0.005473126246221166,0.009718720588484202,0.005473126246221166,0.009718720588484202,0.005284919644147376,0.010169431381416622,0.005160011186241226,0.010459245120794717,0.005082789528878802,0.010653965070131178
62,Male,0.00800772803917331,0.006027894676231727,0.01052869582323711,0.006027894676231727,0.01052869582323711,0.005804241077247585,0.011035437108992303,0.005693142120717407,0.011324639842422268,0.005613088248898041,0.011491959339623591
63,Male,0.00871243810947459,0.006551818162649517,0.011471903309090549,0.006551818162649517,0.011471903309090549,0.0063025537837906745,0.011990789766095862,0.006182013713639058,0.012317367852262853,0.006100924157247519,0.012504692927515852
64,Male,0.009470457978328043,0.007073649332743032,0.012537009639463656,0.007073649332743032,0.012537009639463656,0.00678549936561892,0.013111583474508432,0.006650162863316133,0.013456733099443122,0.006544702575367536,0.013682079734820381
65,Male,0.010220023962696511,0.007560876637331819,0.013615033554304769,0.007560876637331819,0.013615033554304769,0.007241680512433934,0.01423448596588145,0.007059773282520669,0.014606155693124128,0.0069602910667661355,0.01493468612568467
66,Male,0.01139538304610888,0.008571962731537694,0.014949339759868457,0.008571962731537694,0.014949339759868457,0.008252621497398848,0.01557200087184882,0.00805432833174266,0.015939787308594414,0.007959454717692412,0.016276146933509678
67,Male,0.012528451957207483,0.009482538049726982,0.016373581052482628,0.009482538049726982,0.016373581052482628,0.009100961988254021,0.017067437519108355,0.008924721013394818,0.017429040130914657,0.008800143685961003,0.017737972373664028
68,Male,0.013605940813332216,0.010266651384213872,0.017826263090300554,0.010266651384213872,0.017826263090300554,0.009857606347204265,0.01858913127094911,0.009652312117497296,0.01902983848154252,0.0095216767323578,0.019266962810378124
69,Male,0.014621539995125006,0.010928207153260573,0.019311100990005544,0.010928207153260573,0.019311100990005544,0.010491478164499477,0.02013106383836447,0.01027167405791314,0.020568593756065734,0.010145408125675997,0.020883240746032015
70,Male,0.015686643014728652,0.011594362383965502,0.02090161688423077,0.011594362383965502,0.02090161688423077,0.01112598134152147,0.021787557190723013,0.010889695277261352,0.022284229359977467,0.01071953707985433,0.02265368241119182
71,Male,0.017536324061116597,0.01326883016542938,0.022943523924929342,0.01326883016542938,0.022943523924929342,0.012759113859627845,0.023882627641164663,0.012493822432529257,0.024447931002658935,0.012295154844225149,0.024730751046357115
72,Male,0.019570018338238678,0.01487446581154177,0.025496341290010584,0.01487446581154177,0.025496341290010584,0.014311481092178639,0.02651667362885906,0.014018029155558066,0.02706326580758091,0.013811677772810112,0.02740288213302078
73,Male,0.02107350156240182,0.015990640087083015,0.027448404968221977,0.015990640087083015,0.027448404968221977,0.015385432648024973,0.028558128663143785,0.015073076271019595,0.02920311295196393,0.014833454620842608,0.02966013088683315
74,Male,0.022998758230964766,0.017282920839860036,0.030114622731523898,0.017282920839860036,0.030114622731523898,0.016680703590929692,0.03138798489570314,0.016294868226596388,0.032104464850298206,0.01603238000931231,0.0326545067027071
75,Male,0.02525926350307139,0.018740937133964415,0.03335099019814362,0.018740937133964415,0.03335099019814362,0.018079537984620062,0.0348205898242307,0.017650965208293606,0.035660137046287475,0.017319121235005272,0.036318474348505415
76,Male,0.028100849769382253,0.02122072985339865,0.03656533440993165,0.02122072985339865,0.03656533440993165,0.020442470593516362,0.0380639224083023,0.020046405292472598,0.03883185951314172,0.019805837843612128,0.039471470132669974
77,Male,0.03088641373199431,0.023298731107716388,0.040123223436822536,0.023298731107716388,0.040123223436822536,0.022518349106408018,0.04170647336118876,0.022101373022900602,0.042450595292284614,0.021823904188342222,0.04302969828823671
78,Male,0.03415891634421761,0.0256312372668854,0.044717385945296416,0.0256312372668854,0.044717385945296416,0.024717483730627317,0.04635987019629283,0.02421298757824219,0.04715295319460736,0.023920584464755534,0.048111056797291885
79,Male,0.037453965055073715,0.027775735188815376,0.04950301469956765,0.027775735188815376,0.04950301469956765,0.026779407645584525,0.051358638054546775,0.026188998109399956,0.05236885339071648,0.025848023082276673,0.05316829229859977
80,Male,0.04060310520856911,0.029824124891300336,0.054179921795312766,0.029824124891300336,0.054179921795312766,0.028652684560912384,0.05626333978309501,0.027991973995966295,0.05750342625881709,0.02761359275548606,0.058289376356944825
81,Male,0.0450767026437994,0.03368946806631438,0.05921359349576752,0.03368946806631438,0.05921359349576752,0.032382751886520345,0.06148576325136644,0.0316672119439057,0.06264316331188935,0.031204476222782898,0.06363016232568523
82,Male,0.04947573967796728,0.03712670393540016,0.06473220137834687,0.03712670393540016,0.06473220137834687,0.03566719119825016,0.06724876160731223,0.03474570210195223,0.06868876895696396,0.03419609468484677,0.0696950189957901
83,Male,0.05339323569341025,0.039890433287592904,0.07007276958705184,0.039890433287592904,0.07007276958705184,0.03817799238155517,0.07281894068577141,0.03712020352900383,0.07464666097374814,0.03654213343706707,0.07563133815937764
84,Male,0.05735620124963143,0.04239082140950907,0.0757413423366947,0.04239082140950907,0.0757413423366947,0.040470204591041566,0.07892322740031073,0.03941743744073225,0.08073636725690983,0.038719882111305094,0.08193446881276689
85,Male,0.06104374081527808,0.04461861176157783,0.08143457047005118,0.04461861176157783,0.08143457047005118,0.042470003160142974,0.08476609992336946,0.0414002771929831,0.0869836844043143,0.04061509197617698,0.08829308451147849
86,Male,0.06485280508080013,0.04789649070710785,0.08537488236266882,0.04789649070710785,0.08537488236266882,0.0458904447597052,0.08870312350837717,0.04469200768474028,0.09075249767641405,0.04390781958284401,0.09212042812499512
87,Male,0.06885609007923724,0.05102243738179043,0.0905092610471798,0.05102243738179043,0.0905092610471798,0.04871390975333908,0.0941248106134263,0.04745394749213809,0.09586453554283736,0.046727757300779785,0.09736387362325426
88,Male,0.07267889156792454,0.05334256749915115,0.0961464695756601,0.05334256749915115,0.0961464695756601,0.05106250972721864,0.09999551879188678,0.049651597908130986,0.10176228348846067,0.04875368190030288,0.10347190907876197
89,Male,0.07633002378433124,0.055229990332243184,0.10170557893762927,0.055229990332243184,0.10170557893762927,0.05282290898848863,0.1062482563224701,0.05141045377132353,0.10870446811920617,0.05042979420957077,0.10990693478499346
90,Male,0.08015097587957203,0.05715869185649973,0.10824097905937213,0.05715869185649973,0.10824097905937213,0.05428606056443823,0.11306070875290727,0.05288741712767699,0.11579341236303436,0.051960332346732994,0.11728237247047803
91,Male,0.08280878689205097,0.05940119659738306,0.11099363658150352,0.05940119659738306,0.11099363658150352,0.05654066449480672,0.11597112174839505,0.05506808778778663,0.11841682240011302,0.054069506558961485,0.11967708386123259
92,Male,0.0852933217585328,0.061036308208760326,0.11439028092948342,0.061036308208760326,0.11439028092948342,0.0581872125495735,0.11920622233058466,0.05654204226609484,0.12154229338765236,0.055385182489110465,0.12317422548030092
93,Male,0.08718767244491514,0.061923010821735264,0.11769088506475801,0.061923010821735264,0.11769088506475801,0.058980586241994294,0.12240190357383826,0.057339997034046714,0.12492373568858321,0.056266593654975494,0.12662378573758998
94,Male,0.08918797455565805,0.06258074294271397,0.12162556561706282,0.06258074294271397,0.12162556561706282,0.05965560310631541,0.12666155476028296,0.05795119438314644,0.1293444296301718,0.056802998516655254,0.13116099307168597
95,Male,0.08833422381273896,0.06071923371740262,0.12241443665680216,0.06071923371740262,0.12241443665680216,0.057716096797389975,0.12836204281894678,0.0560944757880171,0.131272400065292,0.05521375729389844,0.13346075439758134
96,Male,0.09064511001175826,0.062442186092891955,0.12550772841661284,0.062442186092891955,0.12550772841661284,0.05921737283617868,0.13129227238670463,0.0576562885569241,0.13431007184445906,0.056821089016203266,0.13655218221752002
97,Male,0.09295574238671761,0.06376157719569914,0.12905259173385808,0.06376157719569914,0.12905259173385808,0.06073936975163638,0.13499072157910888,0.059024059157942996,0.13829460120539205,0.058019564118630525,0.1404306005396773
98,Male,0.09526606721990442,0.06493162064682043,0.13312870505490243,0.06493162064682043,0.13312870505490243,0.06187119820772564,0.13911365683648824,0.060205646938239335,0.1424282502573581,0.059056778408469436,0.14492978215806895
99,Male,0.09757603947168024,0.06598912268128553,0.13739127912538537,0.06598912268128553,0.13739127912538537,0.06286932247877473,0.14411761170038728,0.06121241791783816,0.1472959025758908,0.0601058538312238,0.14981555604788974
100,Male,0.09988549393136838,0.06682372680141464,0.14211104177431289,0.06682372680141464,0.14211104177431289,0.06371814774196737,0.14919927277800465,0.06211773929960562,0.15336442742501535,0.061058501293561766,0.15565311494013956
0,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Female,2.6726448190252713e-07,3.6559895359870946e-14,1.3386919066694742e-06,3.6559895359870946e-14,1.3386919066694742e-06,2.3874327576096873e-15,1.525682473855514e-06,5.03093177157181e-16,1.6080834506107017e-06,2.2925473168701086e-16,1.665899811879581e-06
31,Female,8.38508610630536e-05,1.5393691117410632e-05,0.00026462132497854075,1.5393691117410632e-05,0.00026462132497854075,1.2515470567400985e-05,0.00032119683965561467,1.0926729760751202e-05,0.00034677979082616976,1.0122814688160336e-05,0.0003650799026244275
32,Female,0.00016779155401366478,3.060867375909355e-05,0.0005302152235492158,3.060867375909355e-05,0.0005302152235492158,2.473434817120042e-05,0.000644176249153225,2.1615023633078874e-05,0.0006942744359206298,1.990098152026112e-05,0.0007310458377929081
33,Female,0.00025199224606848355,4.5853417716349564e-05,0.0007964205724127946,4.5853417716349564e-05,0.0007964205724127946,3.69508478626905e-05,0.0009682718882281262,3.2414064283635806e-05,0.0010436403632915524,2.97073039991373e-05,0.0010987875443842798
34,Female,0.00033633653519052646,6.11983132591166e-05,0.0010632162089057025,6.11983132591166e-05,0.0010632162089057025,4.910870669888739e-05,0.0012929349564273346,4.328391605696265e-05,0.0013936725971279516,3.953351196616391e-05,0.0014675600088782863
35,Female,0.00042081948483173683,7.659967419048065e-05,0.001330696608176279,7.659967419048065e-05,0.001330696608176279,6.147191838477357e-05,0.0016186330010974602,5.415851058992571e-05,0.001743257732363291,4.936941944174796e-05,0.001835437955330393
36,Female,0.0005214347279277999,0.00012280489822238765,0.0014332586282145854,0.00012280489822238765,0.0014332586282145854,0.00010440643754037981,0.0017036311464627947,9.55437782422581e-05,0.0018181414373746273,8.987805082025357e-05,0.001900814047453206
37,Female,0.0006220938712607701,0.00014518113067183162,0.0015780388323139286,0.00014518113067183162,0.0015780388323139286,0.00011843288977452253,0.0017918741224997314,0.00011032045525725639,0.0019059632733112392,0.00010422233513838133,0.001994633261702834
38,Female,0.0007228069700644024,0.0001606327028869213,0.001760118193475082,0.0001606327028869213,0.001760118193475082,0.00013104083476643032,0.0019408584624921019,0.00011995220182824514,0.002048379274149974,0.00011436281575258114,0.0021178913843289
39,Female,0.0008238694234919281,0.0001723319819821044,0.001980674440150072,0.0001723319819821044,0.001980674440150072,0.0001417791990758353,0.002158295577040823,0.00012853542788518279,0.002255730932359989,0.00012023784290788438,0.002305544355090528
40,Female,0.0009254841020794327,0.0001832124955847111,0.002249441915764681,0.0001832124955847111,0.002249441915764681,0.0001505081258962882,0.002421088216878482,0.0001363238117278765,0.002508152024763351,0.00012714700165011625,0.0025705675883541494
41,Female,0.0011287593302550844,0.00044994474329275994,0.002326988836752754,0.00044994474329275994,0.002326988836752754,0.0003978802811161087,0.0024981807402900042,0.00037322037271094485,0.002589780556671658,0.00035348196790096744,0.002669619404407649
42,Female,0.0013325282787959435,0.00058591216871729,0.0024182873820229015,0.00058591216871729,0.0024182873820229015,0.0005103146009649772,0.0025949916300752897,0.0004758276182446593,0.0026959372956656055,0.0004522636571818923,0.0027663619649504214
43,Female,0.0015367967007765319,0.0006777049457877987,0.0025104803844515494,0.0006777049457877987,0.0025104803844515494,0.0005895127617320339,0.0026972067979862727,0.0005466686627105642,0.002803731456494868,0.0005192740344776324,0.002880633450676175
44,Female,0.0017401175089007213,0.0007590112688509656,0.002670211986091152,0.0007590112688509656,0.002670211986091152,0.0006491684046366391,0.0028436360203727765,0.0006015012510467868,0.0029356453017570492,0.000561756761671005,0.003022557723950859
45,Female,0.0019416590799220363,0.0008234437336801795,0.0029217998037406262,0.0008234437336801795,0.0029217998037406262,0.0007021802950212371,0.0030937283362540394,0.000641383087686656,0.0032008137459737063,0.00060442145187635,0.0032671762404208244
46,Female,0.002071696306609667,0.0011080856632008482,0.0030248602299098194,0.0011080856632008482,0.0030248602299098194,0.001000137575807403,0.003209428078807694,0.0009480912028107865,0.0033162725353931884,0.0009239008852560577,0.003377020892067695
47,Female,0.00220126147255746,0.0013511964037793431,0.003155209363205647,0.0013511964037793431,0.003155209363205647,0.0012462825126624915,0.003337932846101791,0.00119693885853162,0.003440513356913064,0.0011677406029674204,0.0035083348010875254
48,Female,0.002329655522718178,0.0015414388467538352,0.003303559462315929,0.0015414388467538352,0.003303559462315929,0.0014326437727188374,0.0034867431517653785,0.0013815976406007244,0.003593505647751289,0.001346342158178378,0.003648524280780926
49,Female,0.0024594157388562977,0.0016729565760808796,0.0034708028753566407,0.0016729565760808796,0.0034708028753566407,0.001569967706076149,0.003658747876352184,0.0015152551375201188,0.0037583496415596203,0.0014757014594034708,0.003824338418386084
50,Female,0.0025880827623744186,0.0017778378120261458,0.0036437917737718165,0.0017778378120261458,0.0036437917737718165,0.001670075325170574,0.003838730158325238,0.0016071299583158257,0.003936323012006246,0.001561238717054206,0.004005056890464689
51,Female,0.0027533428680100265,0.0019316570237718994,0.0038143733429113437,0.0019316570237718994,0.0038143733429113437,0.001837933472657958,0.004008812831340556,0.0017782788895774862,0.004107500279882426,0.0017258388924146482,0.004188474438378188
52,Female,0.0029186563691052086,0.0020717332122453273,0.004009261346216166,0.0020717332122453273,0.004009261346216166,0.001976951135367439,0.004202097754302351,0.0019270739941770532,0.004327333202670537,0.0018823776813399308,0.004413280869685512
53,Female,0.0030857021257948585,0.0021977787207520957,0.0042281606609022694,0.0021977787207520957,0.0042281606609022694,0.0021034823691296915,0.004442544942569054,0.0020582408487870114,0.004569553903332456,0.0020262155460779195,0.00465308882539979
54,Female,0.00324129386211834,0.002305397914454145,0.004452631703991358,0.002305397914454145,0.004452631703991358,0.0022087945725494484,0.004690297755774166,0.002159893304714051,0.004821735975869318,0.002134793664205008,0.004900625066657235
55,Female,0.0034177411203989636,0.0024154212004231994,0.00471935256341141,0.0024154212004231994,0.00471935256341141,0.0023121585302110395,0.004963542249089151,0.002267554583365795,0.005110009989505868,0.0022421262859727864,0.005210000321317638
56,Female,0.003681770635609734,0.0026490503616337147,0.005016711588043265,0.0026490503616337147,0.005016711588043265,0.0025457328937678824,0.005276191537648993,0.0024928703957707043,0.0054126308924467665,0.0024608289111663737,0.005520975356004611
57,Female,0.00396049629807695,0.002870667412923143,0.005368758042934016,0.002870667412923143,0.005368758042934016,0.0027562584200359268,0.005654765394779157,0.002692326318145334,0.0057814534843382386,0.002651545159690268,0.005890423743594168
58,Female,0.004233196566554437,0.003063140415639738,0.005751531058675019,0.003063140415639738,0.005751531058675019,0.0029430348422548993,0.006025629919112484,0.0028703275268461637,0.006191948868086972,0.002828044063704239,0.006288639800577329
59,Female,0.004513477042257498,0.0032472773108398107,0.006164696231653978,0.0032472773108398107,0.006164696231653978,0.0031103596833481502,0.006461687411232644,0.0030344814375400796,0.00662550442243412,0.0029905661263230797,0.006740556678403359
60,Female,0.004793813894910669,0.0034160352156924027,0.006591649562516915,0.0034160352156924027,0.006591649562516915,0.00326411061481407,0.006926215325267804,0.0031893600167894904,0.007100135370785148,0.0031378644659621857,0.007242494674477446
61,Female,0.0052841333600444785,0.003836094800663376,0.007173829002974848,0.003836094800663376,0.007173829002974848,0.0036821065235394224,0.0075059510238471155,0.0035982870210966716,0.007713775823513115,0.00354682349246127,0.007825004828026234
62,Female,0.005779417570068465,0.004214976990181544,0.007826798240500393,0.004214976990181544,0.007826798240500393,0.00405471560484475,0.00818758077017925,0.003973321853523467,0.008400256496667258,0.003913527284864028,0.008535930363244262
63,Female,0.0062762702106264395,0.004577184278002107,0.008513688273844877,0.004577184278002107,0.008513688273844877,0.004394803498232585,0.008950339282427472,0.004294533741817143,0.009170194146583,0.004240804857252599,0.009285696444501125
64,Female,0.006775999883274905,0.0048961498062264994,0.009245070658592761,0.0048961498062264994,0.009245070658592761,0.004710487681566366,0.009731292488708541,0.004597861176056944,0.00996193833000303,0.004528923419442862,0.010146155985495207
65,Female,0.007271753736145398,0.0052062793471351,0.009999615911009988,0.0052062793471351,0.009999615911009988,0.004997287212337009,0.010521409256186855,0.004881696039076166,0.010806676578337905,0.0048131273379122454,0.011031198873993538
66,Female,0.008085887976561307,0.005870457336015045,0.010947761155384204,0.005870457336015045,0.010947761155384204,0.005660456563287713,0.011516165584453317,0.005530048071789689,0.011820743555504578,0.005457429666130539,0.012054341045844156
67,Female,0.008891392196935115,0.006471296244684851,0.012005484268218599,0.006471296244684851,0.012005484268218599,0.00622218196536006,0.012594601233785498,0.006083826208874854,0.012944338501779302,0.0060128901653329,0.013173780471435591
68,Female,0.009698448371999778,0.007036909619824713,0.013157798139746069,0.007036909619824713,0.013157798139746069,0.006749677276378786,0.013825246171860742,0.00660148117658545,0.014157947295207297,0.0065138295032011505,0.014399259777427603
69,Female,0.010474274854768127,0.007527278686535682,0.014295860537430762,0.007527278686535682,0.014295860537430762,0.007230041124286812,0.015016322030825539,0.007057917086261018,0.015409026134157571,0.006939338210061383,0.0156427535773098
70,Female,0.01126994015415377,0.008024075289259382,0.01552927519516141,0.008024075289259382,0.01552927519516141,0.0076667125672308266,0.016301541301281704,0.007487478879495714,0.016732344830502587,0.007379087515085872,0.01705444914383712
71,Female,0.012714029624839729,0.009233668886239096,0.01722357669113509,0.009233668886239096,0.01722357669113509,0.008864924224505102,0.01804721749202923,0.008651838781665384,0.018532377081085488,0.008528018163320477,0.0188817856253708
72,Female,0.014022025025604836,0.010240653067883361,0.018904910933386615,0.010240653067883361,0.018904910933386615,0.009813872650942263,0.019846998902512313,0.009570609132563676,0.020395629112395963,0.00944755503102995,0.020730889626376595
73,Female,0.015396321642466758,0.011231140386666746,0.020739543659281996,0.011231140386666746,0.020739543659281996,0.010746023711454824,0.021781881259756383,0.010498344941440073,0.02234691596476541,0.010329470507203911,0.022731927733466675
74,Female,0.016769635504045463,0.012166167117346867,0.02273562213027083,0.012166167117346867,0.02273562213027083,0.011594012400096538,0.023868908599847735,0.011280474724109315,0.0244399849574299,0.011105492267032899,0.024894923212689848
75,Female,0.018378398543980396,0.013191888905974225,0.025146361360036815,0.013191888905974225,0.025146361360036815,0.012534603808680815,0.026374635518423308,0.012222673434874499,0.026996874015940486,0.01198195935675421,0.027512811655168955
76,Female,0.02061380439375652,0.015095423957852794,0.027777972134808412,0.015095423957852794,0.027777972134808412,0.014392479304218615,0.028958073860414338,0.014036192280184785,0.029632904531665647,0.013765021195386813,0.03012526521071719
77,Female,0.02271778973473941,0.01665880430500284,0.0304763695868406,0.01665880430500284,0.0304763695868406,0.01586244716135493,0.031827217427096335,0.015553993178431891,0.032501637340289796,0.01531297320976913,0.033011218872519774
78,Female,0.02512319972124113,0.01832273494939405,0.03376312252397947,0.01832273494939405,0.03376312252397947,0.01747229139772632,0.03529393510252034,0.017051772774849386,0.0361593508072798,0.016824012151324667,0.03686144963203584
79,Female,0.027483442078572343,0.019846408350623734,0.03723082241535159,0.019846408350623734,0.03723082241535159,0.018925941722674266,0.03899332133651442,0.018447505513687134,0.03997251943850658,0.018084490690729288,0.04076591067330959
80,Female,0.029842051194844673,0.02131599320194125,0.04075105662071475,0.02131599320194125,0.04075105662071475,0.020352592196974332,0.04259977177280387,0.019793955165022564,0.04386725770174745,0.019356754203351485,0.04474358440448885
81,Female,0.03322916681586003,0.023994766743876225,0.044783622468099964,0.023994766743876225,0.044783622468099964,0.022893383521792827,0.046857183037366905,0.022302400811982606,0.04814172623264279,0.022043396221879768,0.04883479652732015
82,Female,0.03654296877967775,0.026430904789638193,0.049112818136780874,0.026430904789638193,0.049112818136780874,0.025175528222407473,0.05146255882018318,0.02456213702213053,0.05255028658200327,0.024060823068434455,0.05337258762080171
83,Female,0.03953672422267148,0.028383584206250964,0.05334505742738142,0.028383584206250964,0.05334505742738142,0.026988135905426903,0.05567527421472026,0.026336483923621267,0.05707144478198551,0.025934082170185627,0.05804055412521411
84,Female,0.042496124758517995,0.030214239722727857,0.05762488698350986,0.030214239722727857,0.05762488698350986,0.028684017140218187,0.06039131966604029,0.027982353231118196,0.06190197435140093,0.027486002634040965,0.06306515228601511
85,Female,0.045315629410071355,0.03182457140376105,0.06192475458245532,0.03182457140376105,0.06192475458245532,0.030238064524729776,0.0649908711949418,0.029507189242297786,0.06686730429968193,0.02897745677777132,0.06783630568006054
86,Female,0.04822577506177703,0.034181488660395054,0.06507558960036597,0.034181488660395054,0.06507558960036597,0.032552868554603744,0.06825532729387317,0.031723933315641356,0.06990669986549772,0.031176708324653683,0.0711146757290742
87,Female,0.051256367799217856,0.0363875975143244,0.06921752449054838,0.0363875975143244,0.06921752449054838,0.034664794791150595,0.07252632267174074,0.03371906078216421,0.07427062535709332,0.0329843728337642,0.0754432723581199
88,Female,0.05432283392203884,0.03823744302026865,0.07370340157562343,0.03823744302026865,0.07370340157562343,0.036449443056947924,0.07716478920374711,0.03532670694168213,0.07916684062532495,0.03464374925018497,0.0804438098902588
89,Female,0.057126663577857124,0.03981373361517518,0.07823206375734156,0.03981373361517518,0.07823206375734156,0.0377612684396934,0.08178743700879344,0.036687209256570534,0.08414582330856839,0.035926739280951726,0.08536802056065099
90,Female,0.0600845863194899,0.04140865484407878,0.08326229935059706,0.04140865484407878,0.08326229935059706,0.039062112894194305,0.08692094266186427,0.03806911620178962,0.08950458700242221,0.03730236912678213,0.09096512470002605
91,Female,0.062074041088630336,0.04289096503005133,0.08533373299687426,0.04289096503005133,0.08533373299687426,0.04063689860335891,0.08900672907303181,0.0394890462701017,0.09125123820213993,0.03859330724527917,0.09319941729997054
92,Female,0.06389293306069128,0.044085286299538826,0.08772227706389615,0.044085286299538826,0.08772227706389615,0.0416597076602627,0.09172294575670549,0.040388679140181405,0.09375499239179241,0.03940313085526881,0.09530795734573545
93,Female,0.06555930254132612,0.0449469916704294,0.09029946109655795,0.0449469916704294,0.09029946109655795,0.04237690592745642,0.09432302830574509,0.041049130739247104,0.09647596627966291,0.040177713580950916,0.09795250928083359
94,Female,0.06729997966974008,0.045747275958256874,0.09366880885067014,0.045747275958256874,0.09366880885067014,0.04306157153056796,0.0977326912377207,0.041712270468651544,0.09989177603619416,0.04073284663883753,0.10126177516638453
95,Female,0.06755689383871818,0.04535200926653332,0.0949506858863763,0.04535200926653332,0.0949506858863763,0.04270841313555067,0.09936973433437639,0.04139407464582127,0.10122561952301394,0.0405261480575265,0.10290292159554802
96,Female,0.06932425388778476,0.04659786529566451,0.09735574833062308,0.04659786529566451,0.09735574833062308,0.043818731250109454,0.10176476018800094,0.0425719255144518,0.10376326437006346,0.041715845283508676,0.1054051376623596
97,Female,0.07109157970618199,0.047704724985888146,0.09999725376738973,0.047704724985888146,0.09999725376738973,0.04496707000119275,0.10441450452395841,0.04364428571877669,0.10684522253300492,0.04279411744003083,0.10852740959065012
98,Female,0.0728588729117093,0.048636110698329287,0.10299840112403427,0.048636110698329287,0.10299840112403427,0.04587181605771329,0.10746930096472257,0.044510172745489664,0.11025461953871421,0.043579637818594294,0.11245540658468266
