original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
98,Greece,82,Late-wet,6,Male,1,1993,50,59,35,0.0,0.0,NR,0.693328926,0.526185095,0.0,Late-wet,p,,
99,Greece,82,Late-wet,6,Female,2,1993,50,59,92,0.0,0.0,NR,0.693328926,0.325969531,0.0,Late-wet,p,,
100,Greece,82,Late-wet,6,Male,1,1993,60,69,95,0.0,0.0,NR,0.693328926,0.526185095,0.0,Late-wet,p,,
101,Greece,82,Late-wet,6,Female,2,1993,60,69,153,0.0,0.0,NR,0.693328926,0.325969531,0.0,Late-wet,p,,
102,Greece,82,Late-wet,6,Male,1,1993,70,79,126,0.0079365079365079,0.0079049511199364,NR,0.693328926,0.526185095,1.0,Late-wet,p,,
103,Greece,82,Late-wet,6,Female,2,1993,70,79,172,0.005813953488372,0.0057970278236708,NR,0.693328926,0.325969531,1.0,Late-wet,p,,
104,Greece,82,Late-wet,6,Male,1,1993,80,99,54,0.0185185185185185,0.0183462494857273,NR,0.693328926,0.526185095,1.0,Late-wet,p,,
105,Greece,82,Late-wet,6,Female,2,1993,80,99,27,0.037037037037037,0.0363446949231598,NR,0.693328926,0.325969531,1.0,Late-wet,p,,
128,Australia,71,Late-wet,6,Male,1,1992,40,49,558,0.0,0.0,NR,0.733901404,0.305601672,0.0,Late-wet,p,,
129,Australia,71,Late-wet,6,Female,2,1992,40,49,705,0.0,0.0,NR,0.733901404,0.262295719,0.0,Late-wet,p,,
130,Australia,71,Late-wet,6,Male,1,1992,50,59,628,0.0,0.0,NR,0.733901404,0.305601672,0.0,Late-wet,p,,
131,Australia,71,Late-wet,6,Female,2,1992,50,59,712,0.0,0.0,NR,0.733901404,0.262295719,0.0,Late-wet,p,,
132,Australia,71,Late-wet,6,Male,1,1992,60,69,591,0.0033840947546531,0.002388863990063,NR,0.733901404,0.305601672,2.0,Late-wet,p,,
133,Australia,71,Late-wet,6,Female,2,1992,60,69,620,0.0016129032258064,0.0016116019724878,NR,0.733901404,0.262295719,1.0,Late-wet,p,,
134,Australia,71,Late-wet,6,Male,1,1992,70,79,384,0.0182291666666666,0.006826889266385,NR,0.733901404,0.305601672,7.0,Late-wet,p,,
135,Australia,71,Late-wet,6,Female,2,1992,70,79,427,0.009367681498829,0.0046618507652824,NR,0.733901404,0.262295719,4.0,Late-wet,p,,
136,Australia,71,Late-wet,6,Male,1,1992,80,89,118,0.0169491525423728,0.0118828600286966,NR,0.733901404,0.305601672,2.0,Late-wet,p,,
137,Australia,71,Late-wet,6,Female,2,1992,80,89,285,0.0456140350877193,0.0123591566865454,NR,0.733901404,0.262295719,13.0,Late-wet,p,,
138,Australia,71,Late-wet,6,Male,1,1992,90,95,18,0.1111111111111111,0.074074074074074,NR,0.733901404,0.305601672,2.0,Late-wet,p,,
139,Australia,71,Late-wet,6,Female,2,1992,90,95,101,0.0,0.0,NR,0.733901404,0.262295719,0.0,Late-wet,p,,
160,Japan,67,Late-wet,6,Male,1,1998,50,59,155,0.0,0.0,NR,0.819016202,0.525779981,0.0,Late-wet,p,,
161,Japan,67,Late-wet,6,Female,2,1998,50,59,285,0.0070175438596491,0.0049447111344245,NR,0.819016202,0.147906099,2.0,Late-wet,p,,
162,Japan,67,Late-wet,6,Male,1,1998,60,69,231,0.0173160173160173,0.0085827201967353,NR,0.819016202,0.525779981,4.0,Late-wet,p,,
163,Japan,67,Late-wet,6,Female,2,1998,60,69,334,0.0029940119760479,0.0029895265623291,NR,0.819016202,0.147906099,1.0,Late-wet,p,,
164,Japan,67,Late-wet,6,Male,1,1998,70,79,180,0.0111111111111111,0.0078129715221218,NR,0.819016202,0.525779981,2.0,Late-wet,p,,
165,Japan,67,Late-wet,6,Female,2,1998,70,79,211,0.0,0.0,NR,0.819016202,0.147906099,0.0,Late-wet,p,,
